Tiempo ,PITCH,YAW,E_YAW,E_PITCH
26.68,0.283,-70.939,0.0,0.0
26.7,0.283,-71.0,0.0,0.0
26.72,0.281,-71.061,0.0,0.0
26.74,0.281,-71.12,0.0,0.0
26.76,0.279,-71.182,0.0,0.0
26.78,0.279,-71.243,0.0,0.0
26.8,0.278,-71.304,0.0,0.0
26.82,0.278,-71.363,0.0,0.0
26.84,0.278,-71.424,0.0,0.0
26.86,0.276,-71.485,0.0,0.0
26.88,0.276,-71.545,0.0,0.0
26.9,0.276,-71.606,0.0,0.0
26.92,0.274,-71.665,0.0,0.0
26.94,0.274,-71.726,0.0,0.0
26.96,0.274,-71.785,0.0,0.0
26.98,0.274,-71.847,0.0,0.0
27.0,0.274,-71.906,0.0,0.0
27.02,0.272,-71.965,0.0,0.0
27.04,0.272,-72.026,0.0,0.0
27.06,0.272,-72.086,0.0,0.0
27.08,0.272,-72.145,0.0,0.0
27.1,0.272,-72.204,0.0,0.0
27.12,0.272,-72.264,0.0,0.0
27.14,0.272,-72.323,0.0,0.0
27.16,0.272,-72.382,0.0,0.0
27.18,0.272,-72.442,0.0,0.0
27.2,0.272,-72.501,0.0,0.0
27.22,0.272,-72.559,0.0,0.0
27.24,0.272,-72.618,0.0,0.0
27.26,0.272,-72.677,0.0,0.0
27.28,0.272,-72.737,0.0,0.0
27.3,0.272,-72.796,0.0,0.0
27.32,0.272,-72.855,0.0,0.0
27.34,0.271,-72.913,0.0,0.0
27.36,0.271,-72.972,0.0,0.0
27.38,0.271,-73.032,0.0,0.0
27.4,0.271,-73.089,0.0,0.0
27.42,0.271,-73.149,0.0,0.0
27.44,0.271,-73.208,0.0,0.0
27.46,0.271,-73.265,0.0,0.0
27.48,0.271,-73.325,0.0,0.0
27.5,0.269,-73.382,0.0,0.0
27.52,0.269,-73.442,0.0,0.0
27.54,0.269,-73.499,0.0,0.0
27.56,0.269,-73.559,0.0,0.0
27.58,0.269,-73.616,0.0,0.0
27.6,0.269,-73.676,0.0,0.0
27.62,0.269,-73.733,0.0,0.0
27.64,0.269,-73.791,0.0,0.0
27.66,0.269,-73.848,0.0,0.0
27.68,0.269,-73.908,0.0,0.0
27.7,0.269,-73.965,0.0,0.0
27.72,0.269,-74.023,0.0,0.0
27.74,0.269,-74.081,0.0,0.0
27.76,0.269,-74.138,0.0,0.0
27.78,0.269,-74.196,0.0,0.0
27.8,0.269,-74.253,0.0,0.0
27.82,0.269,-74.311,0.0,0.0
27.84,0.269,-74.369,0.0,0.0
27.86,0.269,-74.424,0.0,0.0
27.88,0.269,-74.482,0.0,0.0
27.9,0.269,-74.54,0.0,0.0
27.92,0.269,-74.597,0.0,0.0
27.94,0.269,-74.655,0.0,0.0
27.96,0.269,-74.711,0.0,0.0
27.98,0.269,-74.768,0.0,0.0
28.0,0.269,-74.824,0.0,0.0
28.02,0.269,-74.882,0.0,0.0
28.04,0.269,-74.937,0.0,0.0
28.06,0.271,-74.995,0.0,0.0
28.08,0.271,-75.051,0.0,0.0
28.1,0.271,-75.107,0.0,0.0
28.12,0.271,-75.164,0.0,0.0
28.14,0.271,-75.22,0.0,0.0
28.16,0.271,-75.276,0.0,0.0
28.18,0.269,-75.332,0.0,0.0
28.2,0.269,-75.388,0.0,0.0
28.22,0.269,-75.444,0.0,0.0
28.24,0.267,-75.501,0.0,0.0
28.26,0.267,-75.557,0.0,0.0
28.28,0.267,-75.613,0.0,0.0
28.3,0.265,-75.669,0.0,0.0
28.32,0.265,-75.725,0.0,0.0
28.34,0.264,-75.78,0.0,0.0
28.36,0.262,-75.836,0.0,0.0
28.38,0.262,-75.892,0.0,0.0
28.4,0.26,-75.948,0.0,0.0
28.42,0.258,-76.004,0.0,0.0
28.44,0.258,-76.06,0.0,0.0
28.46,0.257,-76.116,0.0,0.0
28.48,0.257,-76.171,0.0,0.0
28.5,0.255,-76.227,0.0,0.0
28.52,0.253,-76.283,0.0,0.0
28.54,0.251,-76.339,0.0,0.0
28.56,0.25,-76.395,0.0,0.0
28.58,0.248,-76.451,0.0,0.0
28.6,0.248,-76.507,0.0,0.0
28.62,0.246,-76.562,0.0,0.0
28.64,0.244,-76.618,0.0,0.0
28.66,0.243,-76.674,0.0,0.0
28.68,0.243,-76.73,0.0,0.0
28.7,0.241,-76.786,0.0,0.0
28.72,0.239,-76.842,0.0,0.0
28.74,0.237,-76.897,0.0,0.0
28.76,0.236,-76.953,0.0,0.0
28.78,0.234,-77.009,0.0,0.0
28.8,0.234,-77.065,0.0,0.0
28.82,0.232,-77.121,0.0,0.0
28.84,0.23,-77.177,0.0,0.0
28.86,0.23,-77.233,0.0,0.0
28.88,0.229,-77.288,0.0,0.0
28.9,0.229,-77.344,0.0,0.0
28.92,0.227,-77.4,0.0,0.0
28.94,0.225,-77.456,0.0,0.0
28.96,0.225,-77.512,0.0,0.0
28.98,0.223,-77.568,0.0,0.0
29.0,0.222,-77.624,0.0,0.0
29.02,0.222,-77.679,0.0,0.0
29.04,0.222,-77.735,0.0,0.0
29.06,0.22,-77.791,0.0,0.0
29.08,0.22,-77.845,0.0,0.0
29.1,0.22,-77.901,0.0,0.0
29.12,0.218,-77.957,0.0,0.0
29.14,0.218,-78.013,0.0,0.0
29.16,0.218,-78.067,0.0,0.0
29.18,0.218,-78.123,0.0,0.0
29.2,0.216,-78.177,0.0,0.0
29.22,0.216,-78.233,0.0,0.0
29.24,0.216,-78.287,0.0,0.0
29.26,0.216,-78.343,0.0,0.0
29.28,0.216,-78.397,0.0,0.0
29.3,0.216,-78.451,0.0,0.0
29.32,0.215,-78.505,0.0,0.0
29.34,0.215,-78.561,0.0,0.0
29.36,0.215,-78.615,0.0,0.0
29.38,0.215,-78.669,0.0,0.0
29.4,0.215,-78.723,0.0,0.0
29.42,0.215,-78.777,0.0,0.0
29.44,0.215,-78.831,0.0,0.0
29.46,0.215,-78.885,0.0,0.0
29.48,0.215,-78.94,0.0,0.0
29.5,0.215,-78.994,0.0,0.0
29.52,0.215,-79.048,0.0,0.0
29.54,0.215,-79.102,0.0,0.0
29.56,0.215,-79.156,0.0,0.0
29.58,0.215,-79.21,0.0,0.0
29.6,0.215,-79.264,0.0,0.0
29.62,0.215,-79.318,0.0,0.0
29.64,0.215,-79.372,0.0,0.0
29.66,0.215,-79.426,0.0,0.0
29.68,0.215,-79.481,0.0,0.0
29.7,0.213,-79.535,0.0,0.0
29.72,0.213,-79.587,0.0,0.0
29.74,0.213,-79.641,0.0,0.0
29.76,0.213,-79.695,0.0,0.0
29.78,0.213,-79.748,0.0,0.0
29.8,0.213,-79.802,0.0,0.0
29.82,0.213,-79.856,0.0,0.0
29.84,0.213,-79.908,0.0,0.0
29.86,0.213,-79.962,0.0,0.0
29.88,0.215,-80.015,0.0,0.0
29.9,0.215,-80.069,0.0,0.0
29.92,0.215,-80.121,0.0,0.0
29.94,0.215,-80.173,0.0,0.0
29.96,0.215,-80.228,0.0,0.0
29.98,0.215,-80.28,0.0,0.0
30.0,0.215,-80.332,0.0,0.0
30.02,0.215,-80.385,0.0,0.0
30.04,0.215,-80.439,0.0,0.0
30.06,0.215,-80.491,0.0,0.0
30.08,0.215,-80.543,0.0,0.0
30.1,0.215,-80.596,0.0,0.0
30.12,0.215,-80.648,0.0,0.0
30.14,0.215,-80.701,0.0,0.0
30.16,0.215,-80.753,0.0,0.0
30.18,0.215,-80.805,0.0,0.0
30.2,0.215,-80.858,0.0,0.0
30.22,0.215,-80.91,0.0,0.0
30.24,0.216,-80.962,0.0,0.0
30.26,0.216,-81.015,0.0,0.0
30.28,0.216,-81.065,0.0,0.0
30.3,0.216,-81.118,0.0,0.0
30.32,0.216,-81.17,0.0,0.0
30.34,0.216,-81.221,0.0,0.0
30.36,0.216,-81.273,0.0,0.0
30.38,0.215,-81.324,0.0,0.0
30.4,0.215,-81.376,0.0,0.0
30.42,0.215,-81.427,0.0,0.0
30.44,0.215,-81.479,0.0,0.0
30.46,0.213,-81.53,0.0,0.0
30.48,0.213,-81.58,0.0,0.0
30.5,0.213,-81.633,0.0,0.0
30.52,0.211,-81.683,0.0,0.0
30.54,0.211,-81.734,0.0,0.0
30.56,0.209,-81.786,0.0,0.0
30.58,0.209,-81.837,0.0,0.0
30.6,0.209,-81.887,0.0,0.0
30.62,0.208,-81.94,0.0,0.0
30.64,0.206,-81.99,0.0,0.0
30.66,0.204,-82.041,0.0,0.0
30.68,0.204,-82.092,0.0,0.0
30.7,0.202,-82.144,0.0,0.0
30.72,0.202,-82.195,0.0,0.0
30.74,0.201,-82.245,0.0,0.0
30.76,0.199,-82.298,0.0,0.0
30.78,0.199,-82.348,0.0,0.0
30.8,0.197,-82.399,0.0,0.0
30.82,0.195,-82.449,0.0,0.0
30.84,0.194,-82.502,0.0,0.0
30.86,0.192,-82.552,0.0,0.0
30.88,0.192,-82.603,0.0,0.0
30.9,0.188,-82.655,0.0,0.0
30.92,0.188,-82.706,0.0,0.0
30.94,0.187,-82.757,0.0,0.0
30.96,0.185,-82.809,0.0,0.0
30.98,0.185,-82.86,0.0,0.0
31.0,0.183,-82.91,0.0,0.0
31.02,0.182,-82.963,0.0,0.0
31.04,0.18,-83.013,0.0,0.0
31.06,0.178,-83.065,0.0,0.0
31.08,0.176,-83.116,0.0,0.0
31.1,0.176,-83.167,0.0,0.0
31.12,0.175,-83.219,0.0,0.0
31.14,0.173,-83.27,0.0,0.0
31.16,0.171,-83.32,0.0,0.0
31.18,0.169,-83.373,0.0,0.0
31.2,0.169,-83.423,0.0,0.0
31.22,0.168,-83.474,0.0,0.0
31.24,0.168,-83.526,0.0,0.0
31.26,0.166,-83.577,0.0,0.0
31.28,0.164,-83.627,0.0,0.0
31.3,0.162,-83.678,0.0,0.0
31.32,0.162,-83.73,0.0,0.0
31.34,0.162,-83.781,0.0,0.0
31.36,0.161,-83.832,0.0,0.0
31.38,0.161,-83.882,0.0,0.0
31.4,0.159,-83.935,0.0,0.0
31.42,0.159,-83.985,0.0,0.0
31.44,0.159,-84.036,0.0,0.0
31.46,0.157,-84.087,0.0,0.0
31.48,0.157,-84.137,0.0,0.0
31.5,0.155,-84.188,0.0,0.0
31.52,0.155,-84.238,0.0,0.0
31.54,0.155,-84.289,0.0,0.0
31.56,0.155,-84.34,0.0,0.0
31.58,0.155,-84.39,0.0,0.0
31.6,0.154,-84.441,0.0,0.0
31.62,0.154,-84.491,0.0,0.0
31.64,0.154,-84.54,0.0,0.0
31.66,0.154,-84.591,0.0,0.0
31.68,0.154,-84.642,0.0,0.0
31.7,0.154,-84.69,0.0,0.0
31.72,0.152,-84.741,0.0,0.0
31.74,0.152,-84.79,0.0,0.0
31.76,0.152,-84.839,0.0,0.0
31.78,0.152,-84.889,0.0,0.0
31.8,0.152,-84.938,0.0,0.0
31.82,0.152,-84.989,0.0,0.0
31.84,0.152,-85.038,0.0,0.0
31.86,0.152,-85.087,0.0,0.0
31.88,0.152,-85.137,0.0,0.0
31.9,0.152,-85.186,0.0,0.0
31.92,0.152,-85.235,0.0,0.0
31.94,0.152,-85.286,0.0,0.0
31.96,0.152,-85.334,0.0,0.0
31.98,0.152,-85.383,0.0,0.0
32.0,0.152,-85.432,0.0,0.0
32.02,0.152,-85.483,0.0,0.0
32.04,0.152,-85.532,0.0,0.0
32.06,0.152,-85.581,0.0,0.0
32.08,0.152,-85.629,0.0,0.0
32.1,0.152,-85.678,0.0,0.0
32.12,0.152,-85.729,0.0,0.0
32.14,0.152,-85.778,0.0,0.0
32.16,0.152,-85.827,0.0,0.0
32.18,0.152,-85.875,0.0,0.0
32.2,0.152,-85.924,0.0,0.0
32.22,0.152,-85.973,0.0,0.0
32.24,0.152,-86.022,0.0,0.0
32.26,0.152,-86.071,0.0,0.0
32.28,0.152,-86.118,0.0,0.0
32.3,0.152,-86.167,0.0,0.0
32.32,0.15,-86.216,0.0,0.0
32.34,0.15,-86.265,0.0,0.0
32.36,0.15,-86.314,0.0,0.0
32.38,0.15,-86.361,0.0,0.0
32.4,0.15,-86.41,0.0,0.0
32.42,0.15,-86.458,0.0,0.0
32.44,0.15,-86.506,0.0,0.0
32.46,0.15,-86.554,0.0,0.0
32.48,0.15,-86.602,0.0,0.0
32.5,0.15,-86.65,0.0,0.0
32.52,0.15,-86.698,0.0,0.0
32.54,0.152,-86.746,0.0,0.0
32.56,0.152,-86.794,0.0,0.0
32.58,0.152,-86.841,0.0,0.0
32.6,0.152,-86.89,0.0,0.0
32.62,0.152,-86.937,0.0,0.0
32.64,0.152,-86.984,0.0,0.0
32.66,0.152,-87.033,0.0,0.0
32.68,0.152,-87.08,0.0,0.0
32.7,0.152,-87.127,0.0,0.0
32.72,0.15,-87.174,0.0,0.0
32.74,0.15,-87.221,0.0,0.0
32.76,0.15,-87.268,0.0,0.0
32.78,0.15,-87.315,0.0,0.0
32.8,0.15,-87.362,0.0,0.0
32.82,0.15,-87.41,0.0,0.0
32.84,0.15,-87.457,0.0,0.0
32.86,0.148,-87.504,0.0,0.0
32.88,0.148,-87.551,0.0,0.0
32.9,0.148,-87.596,0.0,0.0
32.92,0.147,-87.643,0.0,0.0
32.94,0.147,-87.691,0.0,0.0
32.96,0.147,-87.736,0.0,0.0
32.98,0.145,-87.783,0.0,0.0
33.0,0.145,-87.83,0.0,0.0
33.02,0.145,-87.876,0.0,0.0
33.04,0.143,-87.923,0.0,0.0
33.06,0.141,-87.968,0.0,0.0
33.08,0.141,-88.015,0.0,0.0
33.1,0.14,-88.061,0.0,0.0
33.12,0.14,-88.108,0.0,0.0
33.14,0.138,-88.153,0.0,0.0
33.16,0.136,-88.2,0.0,0.0
33.18,0.136,-88.247,0.0,0.0
33.2,0.134,-88.293,0.0,0.0
33.22,0.133,-88.34,0.0,0.0
33.24,0.133,-88.385,0.0,0.0
33.26,0.129,-88.432,0.0,0.0
33.28,0.129,-88.478,0.0,0.0
33.3,0.127,-88.525,0.0,0.0
33.32,0.126,-88.57,0.0,0.0
33.34,0.126,-88.617,0.0,0.0
33.36,0.122,-88.665,0.0,0.0
33.38,0.122,-88.71,0.0,0.0
33.4,0.12,-88.757,0.0,0.0
33.42,0.119,-88.804,0.0,0.0
33.44,0.117,-88.85,0.0,0.0
33.46,0.115,-88.897,0.0,0.0
33.48,0.113,-88.944,0.0,0.0
33.5,0.113,-88.989,0.0,0.0
33.52,0.11,-89.036,0.0,0.0
33.54,0.108,-89.083,0.0,0.0
33.56,0.108,-89.131,0.0,0.0
33.58,0.106,-89.176,0.0,0.0
33.6,0.105,-89.223,0.0,0.0
33.62,0.103,-89.27,0.0,0.0
33.64,0.101,-89.317,0.0,0.0
33.66,0.101,-89.363,0.0,0.0
33.68,0.099,-89.41,0.0,0.0
33.7,0.098,-89.457,0.0,0.0
33.72,0.096,-89.504,0.0,0.0
33.74,0.096,-89.549,0.0,0.0
33.76,0.094,-89.597,0.0,0.0
33.78,0.093,-89.644,0.0,0.0
33.8,0.093,-89.689,0.0,0.0
33.82,0.091,-89.736,0.0,0.0
33.84,0.089,-89.783,0.0,0.0
33.86,0.089,-89.83,0.0,0.0
33.88,0.087,-89.876,0.0,0.0
33.9,0.087,-89.923,0.0,0.0
33.92,0.086,-89.968,0.0,0.0
33.94,0.086,-90.015,0.0,0.0
33.96,0.084,-90.063,0.0,0.0
33.98,0.084,-90.108,0.0,0.0
34.0,0.084,-90.155,0.0,0.0
34.02,0.082,-90.2,0.0,0.0
34.04,0.082,-90.248,0.0,0.0
34.06,0.082,-90.293,0.0,0.0
34.08,0.08,-90.34,0.0,0.0
34.1,0.08,-90.385,0.0,0.0
34.12,0.08,-90.431,0.0,0.0
34.14,0.08,-90.478,0.0,0.0
34.16,0.08,-90.523,0.0,0.0
34.18,0.079,-90.569,0.0,0.0
34.2,0.079,-90.614,0.0,0.0
34.22,0.079,-90.659,0.0,0.0
34.24,0.079,-90.705,0.0,0.0
34.26,0.079,-90.75,0.0,0.0
34.28,0.079,-90.796,0.0,0.0
34.3,0.079,-90.841,0.0,0.0
34.32,0.079,-90.886,0.0,0.0
34.34,0.079,-90.932,0.0,0.0
34.36,0.079,-90.975,0.0,0.0
34.38,0.077,-91.021,0.0,0.0
34.4,0.077,-91.066,0.0,0.0
34.42,0.077,-91.11,0.0,0.0
34.44,0.077,-91.155,0.0,0.0
34.46,0.077,-91.2,0.0,0.0
34.48,0.077,-91.244,0.0,0.0
34.5,0.077,-91.289,0.0,0.0
34.52,0.077,-91.333,0.0,0.0
34.54,0.077,-91.379,0.0,0.0
34.56,0.077,-91.422,0.0,0.0
34.58,0.077,-91.468,0.0,0.0
34.6,0.077,-91.511,0.0,0.0
34.62,0.077,-91.557,0.0,0.0
34.64,0.075,-91.6,0.0,0.0
34.66,0.075,-91.646,0.0,0.0
34.68,0.075,-91.689,0.0,0.0
34.7,0.075,-91.735,0.0,0.0
34.72,0.075,-91.778,0.0,0.0
34.74,0.075,-91.824,0.0,0.0
34.76,0.075,-91.867,0.0,0.0
34.78,0.075,-91.911,0.0,0.0
34.8,0.075,-91.956,0.0,0.0
34.82,0.073,-92.0,0.0,0.0
34.84,0.073,-92.045,0.0,0.0
34.86,0.073,-92.089,0.0,0.0
34.88,0.073,-92.132,0.0,0.0
34.9,0.073,-92.178,0.0,0.0
34.92,0.073,-92.221,0.0,0.0
34.94,0.073,-92.265,0.0,0.0
34.96,0.073,-92.309,0.0,0.0
34.98,0.073,-92.352,0.0,0.0
35.0,0.073,-92.398,0.0,0.0
35.02,0.073,-92.441,0.0,0.0
35.04,0.073,-92.485,0.0,0.0
35.06,0.073,-92.529,0.0,0.0
35.08,0.073,-92.572,0.0,0.0
35.1,0.073,-92.616,0.0,0.0
35.12,0.073,-92.66,0.0,0.0
35.14,0.073,-92.703,0.0,0.0
35.16,0.073,-92.747,0.0,0.0
35.18,0.073,-92.789,0.0,0.0
35.2,0.073,-92.832,0.0,0.0
35.22,0.072,-92.876,0.0,0.0
35.24,0.072,-92.92,0.0,0.0
35.26,0.072,-92.962,0.0,0.0
35.28,0.072,-93.005,0.0,0.0
35.3,0.072,-93.049,0.0,0.0
35.32,0.072,-93.091,0.0,0.0
35.34,0.072,-93.134,0.0,0.0
35.36,0.072,-93.178,0.0,0.0
35.38,0.072,-93.22,0.0,0.0
35.4,0.072,-93.263,0.0,0.0
35.42,0.07,-93.305,0.0,0.0
35.44,0.07,-93.349,0.0,0.0
35.46,0.07,-93.391,0.0,0.0
35.48,0.07,-93.433,0.0,0.0
35.5,0.07,-93.476,0.0,0.0
35.52,0.07,-93.518,0.0,0.0
35.54,0.068,-93.56,0.0,0.0
35.56,0.068,-93.602,0.0,0.0
35.58,0.068,-93.644,0.0,0.0
35.6,0.068,-93.688,0.0,0.0
35.62,0.066,-93.729,0.0,0.0
35.64,0.066,-93.771,0.0,0.0
35.66,0.066,-93.813,0.0,0.0
35.68,0.066,-93.853,0.0,0.0
35.7,0.065,-93.895,0.0,0.0
35.72,0.065,-93.937,0.0,0.0
35.74,0.063,-93.979,0.0,0.0
35.76,0.063,-94.021,0.0,0.0
35.78,0.063,-94.063,0.0,0.0
35.8,0.061,-94.103,0.0,0.0
35.82,0.059,-94.145,0.0,0.0
35.84,0.059,-94.187,0.0,0.0
35.86,0.058,-94.227,0.0,0.0
35.88,0.056,-94.269,0.0,0.0
35.9,0.056,-94.311,0.0,0.0
35.92,0.054,-94.351,0.0,0.0
35.94,0.052,-94.393,0.0,0.0
35.96,0.051,-94.435,0.0,0.0
35.98,0.051,-94.475,0.0,0.0
36.0,0.049,-94.517,0.0,0.0
36.02,0.047,-94.558,0.0,0.0
36.04,0.045,-94.6,0.0,0.0
36.06,0.045,-94.641,0.0,0.0
36.08,0.044,-94.682,0.0,0.0
36.1,0.042,-94.724,0.0,0.0
36.12,0.04,-94.766,0.0,0.0
36.14,0.038,-94.806,0.0,0.0
36.16,0.037,-94.848,0.0,0.0
36.18,0.035,-94.89,0.0,0.0
36.2,0.033,-94.932,0.0,0.0
36.22,0.031,-94.974,0.0,0.0
36.24,0.03,-95.016,0.0,0.0
36.26,0.028,-95.058,0.0,0.0
36.28,0.026,-95.1,0.0,0.0
36.3,0.024,-95.141,0.0,0.0
36.32,0.024,-95.183,0.0,0.0
36.34,0.021,-95.225,0.0,0.0
36.36,0.021,-95.267,0.0,0.0
36.38,0.019,-95.309,0.0,0.0
36.4,0.019,-95.351,0.0,0.0
36.42,0.019,-95.393,0.0,0.0
36.44,0.016,-95.435,0.0,0.0
36.46,0.016,-95.477,0.0,0.0
36.48,0.014,-95.518,0.0,0.0
36.5,0.012,-95.559,0.0,0.0
36.52,0.01,-95.6,0.0,0.0
36.54,0.01,-95.642,0.0,0.0
36.56,0.009,-95.684,0.0,0.0
36.58,0.009,-95.726,0.0,0.0
36.6,0.009,-95.768,0.0,0.0
36.62,0.007,-95.81,0.0,0.0
36.64,0.005,-95.852,0.0,0.0
36.66,0.005,-95.894,0.0,0.0
36.68,0.005,-95.936,0.0,0.0
36.7,0.003,-95.976,0.0,0.0
36.72,0.003,-96.018,0.0,0.0
36.74,0.003,-96.059,0.0,0.0
36.76,0.003,-96.101,0.0,0.0
36.78,0.003,-96.142,0.0,0.0
36.8,0.003,-96.183,0.0,0.0
36.82,0.003,-96.225,0.0,0.0
36.84,0.003,-96.265,0.0,0.0
36.86,0.003,-96.306,0.0,0.0
36.88,0.003,-96.347,0.0,0.0
36.9,0.002,-96.388,0.0,0.0
36.92,0.002,-96.428,0.0,0.0
36.94,0.002,-96.47,0.0,0.0
36.96,0.002,-96.51,0.0,0.0
36.98,0.002,-96.55,0.0,0.0
37.0,0.002,-96.59,0.0,0.0
37.02,0.002,-96.63,0.0,0.0
37.04,0.002,-96.67,0.0,0.0
37.06,0.002,-96.71,0.0,0.0
37.08,0.002,-96.751,0.0,0.0
37.1,0.002,-96.789,0.0,0.0
37.12,0.002,-96.829,0.0,0.0
37.14,0.002,-96.869,0.0,0.0
37.16,0.002,-96.908,0.0,0.0
37.18,0.002,-96.948,0.0,0.0
37.2,0.002,-96.988,0.0,0.0
37.22,0.002,-97.026,0.0,0.0
37.24,0.002,-97.065,0.0,0.0
37.26,0.0,-97.105,0.0,0.0
37.28,0.0,-97.143,0.0,0.0
37.3,0.0,-97.182,0.0,0.0
37.32,0.0,-97.222,0.0,0.0
37.34,0.0,-97.26,0.0,0.0
37.36,0.0,-97.299,0.0,0.0
37.38,0.0,-97.337,0.0,0.0
37.4,0.0,-97.375,0.0,0.0
37.42,0.0,-97.414,0.0,0.0
37.44,0.0,-97.452,0.0,0.0
37.46,0.0,-97.491,0.0,0.0
37.48,0.0,-97.529,0.0,0.0
37.5,0.0,-97.567,0.0,0.0
37.52,0.0,-97.606,0.0,0.0
37.54,0.0,-97.644,0.0,0.0
37.56,0.0,-97.683,0.0,0.0
37.58,0.0,-97.721,0.0,0.0
37.6,0.0,-97.759,0.0,0.0
37.62,0.0,-97.798,0.0,0.0
37.64,0.0,-97.836,0.0,0.0
37.66,0.0,-97.873,0.0,0.0
37.68,0.0,-97.911,0.0,0.0
37.7,0.0,-97.95,0.0,0.0
37.72,0.0,-97.988,0.0,0.0
37.74,0.0,-98.026,0.0,0.0
37.76,0.0,-98.063,0.0,0.0
37.78,0.0,-98.102,0.0,0.0
37.8,0.0,-98.14,0.0,0.0
37.82,0.0,-98.178,0.0,0.0
37.84,0.0,-98.215,0.0,0.0
37.86,0.0,-98.253,0.0,0.0
37.88,0.0,-98.292,0.0,0.0
37.9,0.0,-98.328,0.0,0.0
37.92,0.0,-98.367,0.0,0.0
37.94,0.0,-98.405,0.0,0.0
37.96,0.0,-98.442,0.0,0.0
37.98,0.0,-98.48,0.0,0.0
38.0,0.0,-98.517,0.0,0.0
38.02,0.0,-98.555,0.0,0.0
38.04,0.0,-98.592,0.0,0.0
38.06,0.0,-98.63,0.0,0.0
38.08,0.0,-98.667,0.0,0.0
38.1,0.0,-98.704,0.0,0.0
38.12,0.0,-98.742,0.0,0.0
38.14,0.0,-98.779,0.0,0.0
38.16,0.0,-98.815,0.0,0.0
38.18,0.0,-98.852,0.0,0.0
38.2,0.0,-98.89,0.0,0.0
38.22,0.0,-98.927,0.0,0.0
38.24,0.0,-98.964,0.0,0.0
38.26,0.0,-99.0,0.0,0.0
38.28,0.0,-99.037,0.0,0.0
38.3,0.0,-99.074,0.0,0.0
38.32,0.0,-99.11,0.0,0.0
38.34,0.0,-99.147,0.0,0.0
38.36,0.0,-99.184,0.0,0.0
38.38,0.0,-99.219,0.0,0.0
38.4,0.0,-99.255,0.0,0.0
38.42,0.0,-99.292,0.0,0.0
38.44,0.0,-99.328,0.0,0.0
38.46,0.0,-99.365,0.0,0.0
38.48,0.0,-99.4,0.0,0.0
38.5,0.0,-99.437,0.0,0.0
38.52,0.0,-99.473,0.0,0.0
38.54,0.0,-99.508,0.0,0.0
38.56,0.0,-99.545,0.0,0.0
38.58,0.0,-99.58,0.0,0.0
38.6,0.0,-99.616,0.0,0.0
38.62,0.0,-99.651,0.0,0.0
38.64,0.0,-99.686,0.0,0.0
38.66,0.0,-99.723,0.0,0.0
38.68,0.0,-99.758,0.0,0.0
38.7,0.0,-99.793,0.0,0.0
38.72,0.0,-99.828,0.0,0.0
38.74,0.0,-99.863,0.0,0.0
38.76,0.0,-99.897,0.0,0.0
38.78,0.0,-99.932,0.0,0.0
38.8,0.0,-99.967,0.0,0.0
38.82,0.0,-100.002,0.0,0.0
38.84,0.0,-100.037,0.0,0.0
38.86,0.0,-100.07,0.0,0.0
38.88,0.0,-100.105,0.0,0.0
38.9,0.0,-100.14,0.0,0.0
38.92,0.0,-100.173,0.0,0.0
38.94,0.0,-100.208,0.0,0.0
38.96,0.0,-100.241,0.0,0.0
38.98,0.0,-100.276,0.0,0.0
39.0,0.0,-100.309,0.0,0.0
39.02,0.0,-100.343,0.0,0.0
39.04,0.0,-100.376,0.0,0.0
39.06,0.0,-100.409,0.0,0.0
39.08,0.0,-100.444,0.0,0.0
39.1,0.0,-100.477,0.0,0.0
39.12,0.0,-100.51,0.0,0.0
39.14,0.0,-100.543,0.0,0.0
39.16,0.0,-100.576,0.0,0.0
39.18,0.0,-100.61,0.0,0.0
39.2,0.0,-100.641,0.0,0.0
39.22,0.0,-100.674,0.0,0.0
39.24,0.0,-100.707,0.0,0.0
39.26,0.0,-100.74,0.0,0.0
39.28,0.0,-100.774,0.0,0.0
39.3,0.0,-100.805,0.0,0.0
39.32,0.0,-100.838,0.0,0.0
39.34,0.0,-100.871,0.0,0.0
39.36,0.0,-100.903,0.0,0.0
39.38,0.0,-100.936,0.0,0.0
39.4,0.0,-100.969,0.0,0.0
39.42,0.0,-101.001,0.0,0.0
39.44,0.0,-101.034,0.0,0.0
39.46,0.0,-101.065,0.0,0.0
39.48,0.0,-101.096,0.0,0.0
39.5,0.0,-101.13,0.0,0.0
39.52,0.0,-101.161,0.0,0.0
39.54,0.0,-101.194,0.0,0.0
39.56,0.0,-101.226,0.0,0.0
39.58,0.0,-101.257,0.0,0.0
39.6,0.0,-101.29,0.0,0.0
39.62,0.0,-101.322,0.0,0.0
39.64,0.0,-101.353,0.0,0.0
39.66,0.0,-101.384,0.0,0.0
39.68,0.0,-101.416,0.0,0.0
39.7,0.0,-101.449,0.0,0.0
39.72,0.0,-101.48,0.0,0.0
39.74,0.0,-101.512,0.0,0.0
39.76,0.0,-101.543,0.0,0.0
39.78,0.0,-101.575,0.0,0.0
39.8,0.0,-101.606,0.0,0.0
39.82,0.0,-101.636,0.0,0.0
39.84,0.0,-101.667,0.0,0.0
39.86,0.0,-101.699,0.0,0.0
39.88,0.0,-101.73,0.0,0.0
39.9,0.0,-101.761,0.0,0.0
39.92,0.0,-101.791,0.0,0.0
39.94,0.0,-101.823,0.0,0.0
39.96,0.0,-101.852,0.0,0.0
