Tiempo ,PITCH,YAW,E_YAW,E_PITCH
0.66,0.0,-0.01,6.0,0.0
0.68,0.0,-0.012,6.0,0.0
0.7,0.0,-0.014,6.0,0.0
0.72,0.0,-0.016,6.0,0.0
0.74,0.0,-0.017,6.0,0.0
0.76,0.0,-0.019,6.0,0.0
0.78,0.0,-0.021,6.0,0.0
0.8,0.0,-0.023,6.0,0.0
0.82,0.0,-0.024,6.0,0.0
0.84,0.0,-0.026,6.0,0.0
0.86,0.0,-0.028,6.0,0.0
0.88,0.0,-0.031,6.0,0.0
0.9,0.0,-0.033,6.0,0.0
0.92,0.0,-0.037,6.0,0.0
0.94,0.0,-0.038,6.0,0.0
0.96,0.0,-0.042,6.0,0.0
0.98,0.0,-0.044,6.0,0.0
1.0,0.0,-0.047,6.0,0.0
1.02,0.0,-0.051,6.0,0.0
1.04,0.0,-0.054,6.0,0.0
1.06,0.0,-0.058,6.0,0.0
1.08,0.0,-0.061,6.0,0.0
1.1,0.0,-0.065,6.0,0.0
1.12,0.0,-0.068,6.0,0.0
1.14,0.0,-0.073,6.0,0.0
1.16,0.0,-0.077,6.0,0.0
1.18,0.0,-0.082,6.0,0.0
1.2,0.0,-0.086,6.0,0.0
1.22,0.0,-0.091,6.0,0.0
1.24,0.0,-0.094,6.0,0.0
1.26,0.0,-0.099,6.0,0.0
1.28,0.0,-0.105,6.0,0.0
1.3,0.0,-0.11,6.0,0.0
1.32,0.0,-0.115,6.0,0.0
1.34,0.0,-0.12,6.0,0.0
1.36,0.0,-0.126,6.0,0.0
1.38,0.0,-0.131,6.0,0.0
1.4,0.0,-0.138,6.0,0.0
1.42,0.0,-0.143,6.0,0.0
1.44,0.0,-0.148,6.0,0.0
1.46,0.0,-0.155,6.0,0.0
1.48,0.0,-0.162,6.0,0.0
1.5,0.0,-0.168,6.0,0.0
1.52,0.0,-0.175,6.0,0.0
1.54,0.0,-0.182,6.0,0.0
1.56,0.0,-0.188,6.0,0.0
1.58,0.0,-0.195,6.0,0.0
1.6,0.0,-0.202,6.0,0.0
1.62,0.0,-0.209,6.0,0.0
1.64,0.0,-0.216,6.0,0.0
1.66,0.0,-0.225,6.0,0.0
1.68,0.0,-0.232,6.0,0.0
1.7,0.0,-0.239,6.0,0.0
1.72,0.0,-0.248,6.0,0.0
1.74,0.0,-0.257,6.0,0.0
1.76,0.0,-0.265,6.0,0.0
1.78,0.0,-0.272,6.0,0.0
1.8,0.0,-0.281,6.0,0.0
1.82,0.0,-0.29,6.0,0.0
1.84,0.0,-0.298,6.0,0.0
1.86,0.0,-0.309,6.0,0.0
1.88,0.0,-0.318,6.0,0.0
1.9,0.0,-0.326,6.0,0.0
1.92,0.0,-0.337,6.0,0.0
1.94,0.0,-0.346,6.0,0.0
1.96,0.0,-0.356,6.0,0.0
1.98,0.0,-0.365,6.0,0.0
2.0,0.0,-0.375,6.0,0.0
2.02,0.0,-0.386,6.0,0.0
2.04,0.0,-0.396,6.0,0.0
2.06,0.0,-0.407,6.0,0.0
2.08,0.0,-0.417,6.0,0.0
2.1,0.0,-0.428,6.0,0.0
2.12,0.0,-0.438,6.0,0.0
2.14,0.0,-0.45,6.0,0.0
2.16,0.0,-0.461,6.0,0.0
2.18,0.0,-0.473,6.0,0.0
2.2,0.0,-0.483,6.0,0.0
2.22,0.0,-0.496,6.0,0.0
2.24,0.0,-0.508,6.0,0.0
2.26,0.0,-0.52,6.0,0.0
2.28,0.0,-0.532,6.0,0.0
2.3,0.0,-0.545,6.0,0.0
2.32,0.0,-0.557,6.0,0.0
2.34,0.0,-0.569,6.0,0.0
2.36,0.0,-0.581,6.0,0.0
2.38,0.0,-0.595,6.0,0.0
2.4,0.0,-0.607,6.0,0.0
2.42,0.0,-0.621,6.0,0.0
2.44,0.0,-0.634,6.0,0.0
2.46,0.0,-0.648,6.0,0.0
2.48,0.0,-0.661,6.0,0.0
2.5,0.0,-0.675,6.0,0.0
2.52,0.0,-0.689,6.0,0.0
2.54,0.0,-0.703,6.0,0.0
2.56,0.0,-0.717,6.0,0.0
2.58,0.0,-0.731,6.0,0.0
2.6,0.0,-0.747,6.0,0.0
2.62,0.0,-0.761,6.0,0.0
2.64,0.0,-0.777,6.0,0.0
2.66,0.0,-0.791,6.0,0.0
2.68,0.0,-0.806,6.0,0.0
2.7,0.0,-0.822,6.0,0.0
2.72,0.0,-0.836,6.0,0.0
2.74,0.0,-0.852,6.0,0.0
2.76,0.0,-0.867,6.0,0.0
2.78,0.0,-0.883,6.0,0.0
2.8,0.0,-0.899,6.0,0.0
2.82,0.0,-0.916,6.0,0.0
2.84,0.0,-0.932,6.0,0.0
2.86,0.0,-0.948,6.0,0.0
2.88,0.0,-0.965,6.0,0.0
2.9,0.0,-0.981,6.0,0.0
2.92,0.0,-0.998,6.0,0.0
2.94,0.0,-1.016,6.0,0.0
2.96,0.0,-1.031,6.0,0.0
2.98,0.0,-1.049,6.0,0.0
3.0,0.0,-1.066,6.0,0.0
3.02,0.0,-1.084,6.0,0.0
3.04,0.0,-1.101,6.0,0.0
3.06,0.0,-1.119,6.0,0.0
3.08,0.0,-1.136,6.0,0.0
3.1,0.0,-1.155,6.0,0.0
3.12,0.0,-1.173,6.0,0.0
3.14,0.0,-1.19,6.0,0.0
3.16,0.0,-1.21,6.0,0.0
3.18,0.0,-1.227,6.0,0.0
3.2,0.0,-1.246,6.0,0.0
3.22,0.0,-1.265,6.0,0.0
3.24,0.0,-1.283,6.0,0.0
3.26,0.0,-1.302,6.0,0.0
3.28,0.0,-1.321,6.0,0.0
3.3,0.0,-1.34,6.0,0.0
3.32,0.0,-1.36,6.0,0.0
3.34,0.0,-1.379,6.0,0.0
3.36,0.0,-1.398,6.0,0.0
3.38,0.0,-1.419,6.0,0.0
3.4,0.0,-1.438,6.0,0.0
3.42,0.0,-1.457,6.0,0.0
3.44,0.0,-1.478,6.0,0.0
3.46,0.0,-1.499,6.0,0.0
3.48,0.0,-1.518,6.0,0.0
3.5,0.0,-1.539,6.0,0.0
3.52,0.0,-1.56,6.0,0.0
3.54,0.0,-1.58,6.0,0.0
3.56,0.0,-1.6,6.0,0.0
3.58,0.0,-1.621,6.0,0.0
3.6,0.0,-1.642,6.0,0.0
3.62,0.0,-1.663,6.0,0.0
3.64,0.0,-1.686,6.0,0.0
3.66,0.0,-1.707,6.0,0.0
3.68,0.0,-1.728,6.0,0.0
3.7,0.0,-1.751,6.0,0.0
3.72,0.0,-1.772,6.0,0.0
3.74,0.0,-1.794,6.0,0.0
3.76,0.0,-1.815,6.0,0.0
3.78,0.0,-1.838,6.0,0.0
3.8,0.0,-1.861,6.0,0.0
3.82,0.0,-1.883,6.0,0.0
3.84,0.0,-1.906,6.0,0.0
3.86,0.0,-1.929,6.0,0.0
3.88,0.0,-1.951,6.0,0.0
3.9,0.0,-1.974,6.0,0.0
3.92,0.0,-1.997,6.0,0.0
3.94,0.0,-2.019,6.0,0.0
3.96,0.0,-2.044,6.0,0.0
3.98,0.0,-2.066,6.0,0.0
4.0,0.0,-2.091,6.0,0.0
4.02,0.0,-2.114,6.0,0.0
4.04,0.0,-2.138,6.0,0.0
4.06,0.0,-2.162,6.0,0.0
4.08,0.0,-2.185,6.0,0.0
4.1,0.0,-2.21,6.0,0.0
4.12,0.0,-2.234,6.0,0.0
4.14,0.0,-2.258,6.0,0.0
4.16,0.0,-2.283,6.0,0.0
4.18,0.0,-2.307,6.0,0.0
4.2,0.0,-2.332,6.0,0.0
4.22,0.0,-2.356,6.0,0.0
4.24,0.0,-2.382,6.0,0.0
4.26,0.0,-2.407,6.0,0.0
4.28,0.0,-2.431,6.0,0.0
4.3,0.0,-2.457,6.0,0.0
4.32,0.0,-2.482,6.0,0.0
4.34,0.0,-2.508,6.0,0.0
4.36,0.0,-2.532,6.0,0.0
4.38,0.0,-2.559,6.0,0.0
4.4,0.0,-2.583,6.0,0.0
4.42,0.0,-2.609,6.0,0.0
4.44,0.0,-2.635,6.0,0.0
4.46,0.0,-2.662,6.0,0.0
4.48,0.0,-2.688,6.0,0.0
4.5,0.0,-2.714,6.0,0.0
4.52,0.0,-2.74,6.0,0.0
4.54,0.0,-2.766,6.0,0.0
4.56,0.0,-2.793,6.0,0.0
4.58,0.0,-2.819,6.0,0.0
4.6,0.0,-2.847,6.0,0.0
4.62,0.0,-2.873,6.0,0.0
4.64,0.0,-2.901,6.0,0.0
4.66,0.0,-2.927,6.0,0.0
4.68,0.0,-2.955,6.0,0.0
4.7,0.0,-2.981,6.0,0.0
4.72,0.0,-3.009,6.0,0.0
4.74,0.0,-3.037,6.0,0.0
4.76,0.0,-3.065,6.0,0.0
4.78,0.0,-3.093,6.0,0.0
4.8,0.0,-3.121,6.0,0.0
4.82,0.0,-3.149,6.0,0.0
4.84,0.0,-3.178,6.0,0.0
4.86,0.0,-3.206,6.0,0.0
4.88,0.0,-3.236,6.0,0.0
4.9,0.0,-3.264,6.0,0.0
4.92,0.0,-3.293,6.0,0.0
4.94,0.0,-3.323,6.0,0.0
4.96,0.0,-3.353,6.0,0.0
4.98,0.0,-3.382,6.0,0.0
5.0,0.0,-3.412,6.0,0.0
5.02,0.0,-3.442,6.0,0.0
5.04,0.0,-3.473,6.0,0.0
5.06,0.0,-3.503,6.0,0.0
5.08,0.0,-3.534,6.0,0.0
5.1,0.0,-3.566,6.0,0.0
5.12,0.0,-3.595,6.0,0.0
5.14,0.0,-3.627,6.0,0.0
5.16,0.0,-3.658,6.0,0.0
5.18,0.0,-3.69,6.0,0.0
5.2,0.0,-3.723,6.0,0.0
5.22,0.0,-3.754,6.0,0.0
5.24,0.0,-3.786,6.0,0.0
5.26,0.0,-3.819,6.0,0.0
5.28,0.0,-3.852,6.0,0.0
5.3,0.0,-3.883,6.0,0.0
5.32,0.0,-3.917,6.0,0.0
5.34,0.0,-3.95,6.0,0.0
5.36,0.0,-3.983,6.0,0.0
5.38,0.0,-4.016,6.0,0.0
5.4,0.0,-4.049,6.0,0.0
5.42,0.0,-4.084,6.0,0.0
5.44,0.0,-4.117,6.0,0.0
5.46,0.0,-4.152,6.0,0.0
5.48,0.0,-4.185,6.0,0.0
5.5,0.0,-4.22,6.0,0.0
5.52,0.0,-4.253,6.0,0.0
5.54,0.0,-4.288,6.0,0.0
5.56,0.0,-4.323,6.0,0.0
5.58,0.0,-4.358,6.0,0.0
5.6,0.0,-4.393,6.0,0.0
5.62,0.0,-4.428,6.0,0.0
5.64,0.0,-4.465,6.0,0.0
5.66,0.0,-4.499,6.0,0.0
5.68,0.0,-4.534,6.0,0.0
5.7,0.0,-4.571,6.0,0.0
5.72,0.0,-4.606,6.0,0.0
5.74,0.0,-4.643,6.0,0.0
5.76,0.0,-4.679,6.0,0.0
5.78,0.0,-4.714,6.0,0.0
5.8,0.0,-4.751,6.0,0.0
5.82,0.0,-4.787,6.0,0.0
5.84,0.0,-4.824,6.0,0.0
5.86,0.0,-4.861,6.0,0.0
5.88,0.0,-4.899,6.0,0.0
5.9,0.0,-4.936,6.0,0.0
5.92,0.0,-4.972,6.0,0.0
5.94,0.0,-5.011,6.0,0.0
5.96,0.0,-5.047,6.0,0.0
5.98,0.0,-5.086,6.0,0.0
6.0,0.0,-5.123,6.0,0.0
6.02,0.0,-5.161,6.0,0.0
6.04,0.0,-5.199,6.0,0.0
6.06,0.0,-5.238,6.0,0.0
6.08,0.0,-5.276,6.0,0.0
6.1,0.0,-5.315,6.0,0.0
6.12,0.0,-5.353,6.0,0.0
6.14,0.0,-5.391,6.0,0.0
6.16,0.0,-5.43,6.0,0.0
6.18,0.0,-5.468,6.0,0.0
6.2,0.0,-5.508,6.0,0.0
6.22,0.0,-5.547,6.0,0.0
6.24,0.0,-5.587,6.0,0.0
6.26,0.0,-5.625,6.0,0.0
6.28,0.0,-5.665,6.0,0.0
6.3,0.0,-5.704,6.0,0.0
6.32,0.0,-5.744,6.0,0.0
6.34,0.0,-5.784,6.0,0.0
6.36,0.0,-5.822,6.0,0.0
6.38,0.0,-5.863,6.0,0.0
6.4,0.0,-5.903,6.0,0.0
6.42,0.0,-5.943,6.0,0.0
6.44,0.0,-5.983,6.0,0.0
6.46,0.0,-6.023,6.0,0.0
6.48,0.0,-6.063,6.0,0.0
6.5,0.0,-6.103,6.0,0.0
6.52,0.0,-6.145,6.0,0.0
6.54,0.0,-6.185,6.0,0.0
6.56,0.0,-6.226,6.0,0.0
6.58,0.0,-6.267,6.0,0.0
6.6,0.0,-6.308,6.0,0.0
6.62,0.0,-6.35,6.0,0.0
6.64,0.0,-6.391,6.0,0.0
6.66,0.0,-6.432,6.0,0.0
6.68,0.0,-6.473,6.0,0.0
6.7,0.0,-6.515,6.0,0.0
6.72,0.0,-6.557,6.0,0.0
6.74,0.0,-6.599,6.0,0.0
6.76,0.0,-6.641,6.0,0.0
6.78,0.0,-6.683,6.0,0.0
6.8,0.0,-6.727,6.0,0.0
6.82,0.0,-6.768,6.0,0.0
6.84,0.0,-6.812,6.0,0.0
6.86,0.0,-6.854,6.0,0.0
6.88,0.0,-6.898,6.0,0.0
6.9,0.0,-6.939,6.0,0.0
6.92,0.002,-6.983,6.0,0.0
6.94,0.002,-7.027,6.0,0.0
6.96,0.002,-7.07,6.0,0.0
6.98,0.002,-7.114,6.0,0.0
7.0,0.019,-7.158,6.0,0.0
7.02,0.019,-7.201,6.0,0.0
7.04,0.003,-7.245,6.0,0.0
7.06,0.003,-7.288,6.0,0.0
7.08,0.005,-7.332,6.0,0.0
7.1,0.005,-7.376,6.0,0.0
7.12,0.005,-7.421,6.0,0.0
7.14,0.007,-7.465,6.0,0.0
7.16,0.009,-7.508,6.0,0.0
7.18,0.009,-7.554,6.0,0.0
7.2,0.01,-7.597,6.0,0.0
7.22,0.01,-7.643,6.0,0.0
7.24,0.01,-7.686,6.0,0.0
7.26,0.012,-7.732,6.0,0.0
7.28,0.016,-7.775,6.0,0.0
7.3,0.017,-7.821,6.0,0.0
7.32,0.017,-7.864,6.0,0.0
7.34,0.019,-7.91,6.0,0.0
7.36,0.021,-7.955,6.0,0.0
7.38,0.023,-7.999,6.0,0.0
7.4,0.024,-8.044,6.0,0.0
7.42,0.026,-8.09,6.0,0.0
7.44,0.026,-8.135,6.0,0.0
7.46,0.028,-8.179,6.0,0.0
7.48,0.03,-8.224,6.0,0.0
7.5,0.031,-8.269,6.0,0.0
7.52,0.031,-8.315,6.0,0.0
7.54,0.033,-8.36,6.0,0.0
7.56,0.035,-8.406,6.0,0.0
7.58,0.038,-8.451,6.0,0.0
7.6,0.038,-8.496,6.0,0.0
7.62,0.038,-8.542,6.0,0.0
7.64,0.042,-8.587,6.0,0.0
7.66,0.044,-8.632,6.0,0.0
7.68,0.045,-8.678,6.0,0.0
7.7,0.047,-8.723,6.0,0.0
7.72,0.049,-8.769,6.0,0.0
7.74,0.051,-8.814,6.0,0.0
7.76,0.052,-8.859,6.0,0.0
7.78,0.052,-8.905,6.0,0.0
7.8,0.056,-8.95,6.0,0.0
7.82,0.056,-8.995,6.0,0.0
7.84,0.058,-9.041,6.0,0.0
7.86,0.059,-9.086,6.0,0.0
7.88,0.061,-9.132,6.0,0.0
7.9,0.063,-9.177,6.0,0.0
7.92,0.065,-9.222,6.0,0.0
7.94,0.066,-9.268,6.0,0.0
7.96,0.066,-9.315,6.0,0.0
7.98,0.068,-9.36,6.0,0.0
8.0,0.07,-9.406,6.0,0.0
8.02,0.072,-9.451,6.0,0.0
8.04,0.072,-9.498,6.0,0.0
8.06,0.073,-9.543,6.0,0.0
8.08,0.073,-9.591,6.0,0.0
8.1,0.075,-9.636,6.0,0.0
8.12,0.077,-9.683,6.0,0.0
8.14,0.077,-9.728,6.0,0.0
8.16,0.079,-9.776,6.0,0.0
8.18,0.08,-9.823,6.0,0.0
8.2,0.08,-9.87,6.0,0.0
8.22,0.082,-9.915,6.0,0.0
8.24,0.084,-9.962,6.0,0.0
8.26,0.084,-10.009,6.0,0.0
8.28,0.084,-10.057,6.0,0.0
8.3,0.086,-10.104,6.0,0.0
8.32,0.087,-10.153,6.0,0.0
8.34,0.087,-10.2,6.0,0.0
8.36,0.087,-10.247,6.0,0.0
8.38,0.091,-10.296,6.0,0.0
8.4,0.091,-10.343,6.0,0.0
8.42,0.093,-10.39,6.0,0.0
8.44,0.093,-10.439,6.0,0.0
8.46,0.094,-10.488,6.0,0.0
8.48,0.096,-10.535,6.0,0.0
8.5,0.098,-10.584,6.0,0.0
8.52,0.099,-10.631,6.0,0.0
8.54,0.099,-10.68,6.0,0.0
8.56,0.101,-10.729,6.0,0.0
8.58,0.103,-10.777,6.0,0.0
8.6,0.105,-10.825,6.0,0.0
8.62,0.106,-10.873,6.0,0.0
8.64,0.106,-10.922,6.0,0.0
8.66,0.108,-10.971,6.0,0.0
8.68,0.11,-11.02,6.0,0.0
8.7,0.112,-11.069,6.0,0.0
8.72,0.113,-11.118,6.0,0.0
8.74,0.115,-11.167,6.0,0.0
8.76,0.117,-11.215,6.0,0.0
8.78,0.119,-11.264,6.0,0.0
8.8,0.12,-11.313,6.0,0.0
8.82,0.122,-11.362,6.0,0.0
8.84,0.124,-11.411,6.0,0.0
8.86,0.126,-11.46,6.0,0.0
8.88,0.127,-11.509,6.0,0.0
8.9,0.129,-11.558,6.0,0.0
8.92,0.131,-11.606,6.0,0.0
8.94,0.133,-11.655,6.0,0.0
8.96,0.134,-11.706,6.0,0.0
8.98,0.134,-11.755,6.0,0.0
9.0,0.138,-11.804,6.0,0.0
9.02,0.14,-11.853,6.0,0.0
9.04,0.141,-11.901,6.0,0.0
9.06,0.143,-11.952,6.0,0.0
9.08,0.145,-12.001,6.0,0.0
9.1,0.147,-12.05,6.0,0.0
9.12,0.148,-12.099,6.0,0.0
9.14,0.15,-12.147,6.0,0.0
9.16,0.152,-12.198,6.0,0.0
9.18,0.154,-12.247,6.0,0.0
9.2,0.155,-12.296,6.0,0.0
9.22,0.157,-12.345,6.0,0.0
9.24,0.157,-12.395,6.0,0.0
9.26,0.159,-12.444,6.0,0.0
9.28,0.161,-12.493,6.0,0.0
9.3,0.161,-12.544,6.0,0.0
9.32,0.162,-12.593,6.0,0.0
9.34,0.164,-12.643,6.0,0.0
9.36,0.166,-12.694,6.0,0.0
9.38,0.166,-12.743,6.0,0.0
9.4,0.166,-12.793,6.0,0.0
9.42,0.168,-12.844,6.0,0.0
9.44,0.168,-12.893,6.0,0.0
9.46,0.169,-12.943,6.0,0.0
9.48,0.169,-12.994,6.0,0.0
9.5,0.169,-13.045,6.0,0.0
9.52,0.169,-13.095,6.0,0.0
9.54,0.171,-13.146,6.0,0.0
9.56,0.171,-13.196,6.0,0.0
9.58,0.171,-13.249,6.0,0.0
9.6,0.171,-13.299,6.0,0.0
9.62,0.171,-13.35,6.0,0.0
9.64,0.171,-13.402,6.0,0.0
9.66,0.171,-13.455,6.0,0.0
9.68,0.171,-13.505,6.0,0.0
9.7,0.171,-13.558,6.0,0.0
9.72,0.171,-13.61,6.0,0.0
9.74,0.171,-13.661,6.0,0.0
9.76,0.171,-13.713,6.0,0.0
9.78,0.171,-13.765,6.0,0.0
9.8,0.171,-13.818,6.0,0.0
9.82,0.171,-13.87,6.0,0.0
9.84,0.171,-13.922,6.0,0.0
9.86,0.171,-13.977,6.0,0.0
9.88,0.171,-14.029,6.0,0.0
9.9,0.171,-14.081,6.0,0.0
9.92,0.171,-14.135,6.0,0.0
9.94,0.171,-14.188,6.0,0.0
9.96,0.171,-14.24,6.0,0.0
9.98,0.171,-14.294,6.0,0.0
10.0,0.171,-14.348,6.0,0.0
10.02,0.171,-14.401,6.0,0.0
10.04,0.171,-14.455,6.0,0.0
10.06,0.173,-14.509,6.0,0.0
10.08,0.173,-14.563,6.0,0.0
10.1,0.173,-14.617,6.0,0.0
10.12,0.173,-14.671,6.0,0.0
10.14,0.173,-14.725,6.0,0.0
10.16,0.175,-14.779,6.0,0.0
10.18,0.175,-14.834,6.0,0.0
10.2,0.175,-14.888,6.0,0.0
10.22,0.175,-14.942,6.0,0.0
10.24,0.176,-14.998,6.0,0.0
10.26,0.178,-15.052,6.0,0.0
10.28,0.178,-15.106,6.0,0.0
10.3,0.178,-15.16,6.0,0.0
10.32,0.178,-15.216,6.0,0.0
10.34,0.18,-15.27,6.0,0.0
10.36,0.182,-15.324,6.0,0.0
10.38,0.183,-15.38,6.0,0.0
10.4,0.183,-15.434,6.0,0.0
10.42,0.185,-15.488,6.0,0.0
10.44,0.185,-15.544,6.0,0.0
10.46,0.187,-15.598,6.0,0.0
10.48,0.188,-15.654,6.0,0.0
10.5,0.19,-15.708,6.0,0.0
10.52,0.19,-15.764,6.0,0.0
10.54,0.192,-15.818,6.0,0.0
10.56,0.192,-15.874,6.0,0.0
10.58,0.195,-15.928,6.0,0.0
10.6,0.197,-15.984,6.0,0.0
10.62,0.197,-16.04,6.0,0.0
10.64,0.199,-16.095,6.0,0.0
10.66,0.201,-16.15,6.0,0.0
10.68,0.202,-16.205,6.0,0.0
10.7,0.202,-16.261,6.0,0.0
10.72,0.204,-16.317,6.0,0.0
10.74,0.206,-16.373,6.0,0.0
10.76,0.208,-16.429,6.0,0.0
10.78,0.209,-16.485,6.0,0.0
10.8,0.211,-16.54,6.0,0.0
10.82,0.211,-16.598,6.0,0.0
10.84,0.215,-16.654,6.0,0.0
10.86,0.215,-16.71,6.0,0.0
10.88,0.218,-16.766,6.0,0.0
10.9,0.22,-16.821,6.0,0.0
10.92,0.22,-16.879,6.0,0.0
10.94,0.222,-16.935,6.0,0.0
10.96,0.225,-16.991,6.0,0.0
10.98,0.227,-17.048,6.0,0.0
11.0,0.229,-17.104,6.0,0.0
11.02,0.23,-17.162,6.0,0.0
11.04,0.232,-17.218,6.0,0.0
11.06,0.234,-17.274,6.0,0.0
11.08,0.236,-17.331,6.0,0.0
11.1,0.237,-17.387,6.0,0.0
11.12,0.239,-17.445,6.0,0.0
11.14,0.241,-17.5,6.0,0.0
11.16,0.243,-17.558,6.0,0.0
11.18,0.244,-17.614,6.0,0.0
11.2,0.246,-17.671,6.0,0.0
11.22,0.248,-17.727,6.0,0.0
11.24,0.25,-17.785,6.0,0.0
11.26,0.25,-17.841,6.0,0.0
11.28,0.253,-17.898,6.0,0.0
11.3,0.255,-17.956,6.0,0.0
11.32,0.255,-18.014,6.0,0.0
11.34,0.257,-18.069,6.0,0.0
11.36,0.258,-18.127,6.0,0.0
11.38,0.26,-18.185,6.0,0.0
11.4,0.262,-18.24,6.0,0.0
11.42,0.262,-18.298,6.0,0.0
11.44,0.264,-18.356,6.0,0.0
11.46,0.265,-18.413,6.0,0.0
11.48,0.265,-18.471,6.0,0.0
11.5,0.265,-18.528,6.0,0.0
11.52,0.267,-18.586,6.0,0.0
11.54,0.267,-18.642,6.0,0.0
11.56,0.269,-18.699,6.0,0.0
11.58,0.269,-18.757,6.0,0.0
11.6,0.269,-18.816,6.0,0.0
11.62,0.269,-18.874,6.0,0.0
11.64,0.269,-18.932,6.0,0.0
11.66,0.271,-18.989,6.0,0.0
11.68,0.271,-19.049,6.0,0.0
11.7,0.271,-19.106,6.0,0.0
11.72,0.271,-19.165,6.0,0.0
11.74,0.272,-19.223,6.0,0.0
11.76,0.272,-19.282,6.0,0.0
11.78,0.272,-19.342,6.0,0.0
11.8,0.272,-19.399,6.0,0.0
11.82,0.272,-19.459,6.0,0.0
11.84,0.272,-19.518,6.0,0.0
11.86,0.271,-19.577,6.0,0.0
11.88,0.271,-19.638,6.0,0.0
11.9,0.271,-19.698,6.0,0.0
11.92,0.269,-19.757,6.0,0.0
11.94,0.269,-19.816,6.0,0.0
11.96,0.269,-19.878,6.0,0.0
11.98,0.269,-19.937,6.0,0.0
12.0,0.267,-19.998,6.0,0.0
12.02,0.267,-20.057,6.0,0.0
12.04,0.267,-20.118,6.0,0.0
12.06,0.267,-20.18,6.0,0.0
12.08,0.267,-20.241,6.0,0.0
12.1,0.267,-20.302,6.0,0.0
12.12,0.265,-20.363,6.0,0.0
12.14,0.265,-20.424,6.0,0.0
12.16,0.265,-20.485,6.0,0.0
12.18,0.265,-20.546,6.0,0.0
12.2,0.265,-20.607,6.0,0.0
12.22,0.265,-20.668,6.0,0.0
12.24,0.264,-20.731,6.0,0.0
12.26,0.264,-20.792,6.0,0.0
12.28,0.264,-20.853,6.0,0.0
12.3,0.264,-20.916,6.0,0.0
12.32,0.264,-20.977,6.0,0.0
12.34,0.265,-21.04,6.0,0.0
12.36,0.265,-21.101,6.0,0.0
12.38,0.267,-21.164,6.0,0.0
12.4,0.267,-21.227,6.0,0.0
12.42,0.267,-21.288,6.0,0.0
12.44,0.269,-21.351,6.0,0.0
12.46,0.269,-21.413,6.0,0.0
12.48,0.271,-21.475,6.0,0.0
12.5,0.271,-21.537,6.0,0.0
12.52,0.272,-21.6,6.0,0.0
12.54,0.274,-21.663,6.0,0.0
12.56,0.274,-21.724,6.0,0.0
12.58,0.276,-21.787,6.0,0.0
12.6,0.278,-21.85,6.0,0.0
12.62,0.278,-21.913,6.0,0.0
12.64,0.279,-21.974,6.0,0.0
12.66,0.279,-22.037,6.0,0.0
12.68,0.281,-22.099,6.0,0.0
12.7,0.283,-22.162,6.0,0.0
12.72,0.283,-22.225,6.0,0.0
12.74,0.284,-22.288,6.0,0.0
12.76,0.286,-22.351,6.0,0.0
12.78,0.286,-22.415,6.0,0.0
12.8,0.288,-22.478,6.0,0.0
12.82,0.29,-22.541,6.0,0.0
12.84,0.29,-22.604,6.0,0.0
12.86,0.291,-22.668,6.0,0.0
