Tiempo ,Entrada,ANGULO,POSICION
79.82,0.0,-0.332,0.263
79.84,0.0,-0.344,0.263
79.86,0.0,-0.351,0.263
79.88,0.0,-0.353,0.263
79.9,0.0,-0.351,0.263
79.92,0.0,-0.342,0.263
79.94,0.0,-0.328,0.263
79.96,0.0,-0.311,0.263
79.98,0.0,-0.29,0.263
80.0,0.0,-0.264,0.263
80.02,0.0,-0.234,0.263
80.04,0.0,-0.201,0.263
80.06,0.0,-0.166,0.263
80.08,0.0,-0.127,0.263
80.1,0.0,-0.087,0.263
80.12,0.0,-0.047,0.263
80.14,0.0,-0.005,0.263
80.16,0.0,0.037,0.263
80.18,0.0,0.077,0.263
80.2,0.0,0.119,0.263
80.22,0.0,0.155,0.263
80.24,0.0,0.192,0.263
80.26,0.0,0.225,0.263
80.28,0.0,0.255,0.263
80.3,0.0,0.281,0.263
80.32,0.0,0.304,0.263
80.34,0.0,0.321,0.263
80.36,0.0,0.335,0.263
80.38,0.0,0.344,0.263
80.4,0.0,0.347,0.263
80.42,0.0,0.347,0.263
80.44,0.0,0.344,0.263
80.46,0.0,0.332,0.263
80.48,0.0,0.316,0.263
80.5,0.0,0.295,0.263
80.52,0.0,0.272,0.263
80.54,0.0,0.244,0.263
80.56,0.0,0.213,0.263
80.58,0.0,0.178,0.263
80.6,0.0,0.141,0.263
80.62,0.0,0.101,0.263
80.64,0.0,0.063,0.263
80.66,0.0,0.021,0.263
80.68,0.0,-0.021,0.263
80.7,0.0,-0.063,0.263
80.72,0.0,-0.103,0.263
80.74,0.0,-0.141,0.263
80.76,0.0,-0.178,0.263
80.78,0.0,-0.213,0.263
80.8,0.0,-0.244,0.263
80.82,0.0,-0.272,0.263
80.84,0.0,-0.297,0.263
80.86,0.0,-0.316,0.263
80.88,0.0,-0.332,0.263
80.9,0.0,-0.342,0.263
80.92,0.0,-0.349,0.263
80.94,0.0,-0.351,0.263
80.96,0.0,-0.347,0.263
80.98,0.0,-0.339,0.263
81.0,0.0,-0.325,0.263
81.02,0.0,-0.305,0.263
81.04,0.0,-0.284,0.263
81.06,0.0,-0.258,0.263
81.08,0.0,-0.227,0.263
81.1,0.0,-0.194,0.263
81.12,0.0,-0.159,0.263
81.14,0.0,-0.12,0.263
81.16,0.0,-0.08,0.263
81.18,0.0,-0.04,0.263
81.2,0.0,0.002,0.263
81.22,0.0,0.042,0.263
81.24,0.0,0.084,0.263
81.26,0.0,0.122,0.263
81.28,0.0,0.161,0.263
81.3,0.0,0.195,0.263
81.32,0.0,0.229,0.263
81.34,0.0,0.258,0.263
81.36,0.0,0.284,0.263
81.38,0.0,0.305,0.263
81.4,0.0,0.321,0.263
81.42,0.0,0.335,0.263
81.44,0.0,0.344,0.263
81.46,0.0,0.346,0.263
81.48,0.0,0.346,0.263
81.5,0.0,0.339,0.263
81.52,0.0,0.326,0.263
81.54,0.0,0.312,0.263
81.56,0.0,0.29,0.263
81.58,0.0,0.265,0.263
81.6,0.0,0.237,0.263
81.62,0.0,0.206,0.263
81.64,0.0,0.173,0.263
81.66,0.0,0.134,0.263
81.68,0.0,0.096,0.263
81.7,0.0,0.056,0.263
81.72,0.0,0.014,0.263
81.74,0.0,-0.026,0.263
81.76,0.0,-0.068,0.263
81.78,0.0,-0.108,0.263
81.8,0.0,-0.147,0.263
81.82,0.0,-0.183,0.263
81.84,0.0,-0.216,0.263
81.86,0.0,-0.246,0.263
81.88,0.0,-0.274,0.263
81.9,0.0,-0.298,0.263
81.92,0.0,-0.318,0.263
81.94,0.0,-0.332,0.263
81.96,0.0,-0.342,0.263
81.98,0.0,-0.347,0.263
82.0,0.0,-0.347,0.263
82.02,0.0,-0.344,0.263
82.04,0.0,-0.333,0.263
82.06,0.0,-0.321,0.263
82.08,0.0,-0.3,0.263
82.1,0.0,-0.278,0.263
82.12,0.0,-0.251,0.263
82.14,0.0,-0.222,0.263
82.16,0.0,-0.187,0.263
82.18,0.0,-0.152,0.263
82.2,0.0,-0.113,0.263
82.22,0.0,-0.075,0.263
82.24,0.0,-0.033,0.263
82.26,0.0,0.009,0.263
82.28,0.0,0.049,0.263
82.3,0.0,0.089,0.263
82.32,0.0,0.127,0.263
82.34,0.0,0.166,0.263
82.36,0.0,0.201,0.263
82.38,0.0,0.232,0.263
82.4,0.0,0.26,0.263
82.42,0.0,0.286,0.263
82.44,0.0,0.305,0.263
82.46,0.0,0.321,0.263
82.48,0.0,0.335,0.263
82.5,0.0,0.342,0.263
82.52,0.0,0.344,0.263
82.54,0.0,0.344,0.263
82.56,0.0,0.335,0.263
82.58,0.0,0.323,0.263
82.6,0.0,0.307,0.263
82.62,0.0,0.286,0.263
82.64,0.0,0.26,0.263
82.66,0.0,0.232,0.263
82.68,0.0,0.201,0.263
82.7,0.0,0.166,0.263
82.72,0.0,0.127,0.263
82.74,0.0,0.089,0.263
82.76,0.0,0.049,0.263
82.78,0.0,0.009,0.263
82.8,0.0,-0.033,0.263
82.82,0.0,-0.073,0.263
82.84,0.0,-0.113,0.263
82.86,0.0,-0.152,0.263
82.88,0.0,-0.187,0.263
82.9,0.0,-0.22,0.263
82.92,0.0,-0.25,0.263
82.94,0.0,-0.276,0.263
82.96,0.0,-0.298,0.263
82.98,0.0,-0.318,0.263
83.0,0.0,-0.33,0.263
83.02,0.0,-0.34,0.263
83.04,0.0,-0.346,0.263
83.06,0.0,-0.346,0.263
83.08,0.0,-0.34,0.263
83.1,0.0,-0.33,0.263
83.12,0.0,-0.316,0.263
83.14,0.0,-0.297,0.263
83.16,0.0,-0.272,0.263
83.18,0.0,-0.246,0.263
83.2,0.0,-0.215,0.263
83.22,0.0,-0.182,0.263
83.24,0.0,-0.147,0.263
83.26,0.0,-0.106,0.263
83.28,0.0,-0.068,0.263
83.3,0.0,-0.026,0.263
83.32,0.0,0.014,0.263
83.34,0.0,0.054,0.263
83.36,0.0,0.094,0.263
83.38,0.0,0.133,0.263
83.4,0.0,0.169,0.263
83.42,0.0,0.204,0.263
83.44,0.0,0.234,0.263
83.46,0.0,0.262,0.263
83.48,0.0,0.286,0.263
83.5,0.0,0.307,0.263
83.52,0.0,0.321,0.263
83.54,0.0,0.333,0.263
83.56,0.0,0.34,0.263
83.58,0.0,0.342,0.263
83.6,0.0,0.34,0.263
83.62,0.0,0.332,0.263
83.64,0.0,0.319,0.263
83.66,0.0,0.302,0.263
83.68,0.0,0.281,0.263
83.7,0.0,0.255,0.263
83.72,0.0,0.227,0.263
83.74,0.0,0.194,0.263
83.76,0.0,0.159,0.263
83.78,0.0,0.12,0.263
83.8,0.0,0.082,0.263
83.82,0.0,0.042,0.263
83.84,0.0,0.002,0.263
83.86,0.0,-0.038,0.263
83.88,0.0,-0.079,0.263
83.9,0.0,-0.119,0.263
83.92,0.0,-0.155,0.263
83.94,0.0,-0.19,0.263
83.96,0.0,-0.223,0.263
83.98,0.0,-0.251,0.263
84.0,0.0,-0.278,0.263
84.02,0.0,-0.3,0.263
84.04,0.0,-0.318,0.263
84.06,0.0,-0.33,0.263
84.08,0.0,-0.339,0.263
84.1,0.0,-0.344,0.263
84.12,0.0,-0.344,0.263
84.14,0.0,-0.337,0.263
84.16,0.0,-0.326,0.263
84.18,0.0,-0.311,0.263
84.2,0.0,-0.291,0.263
84.22,0.0,-0.267,0.263
84.24,0.0,-0.241,0.263
84.26,0.0,-0.209,0.263
84.28,0.0,-0.176,0.263
84.3,0.0,-0.138,0.263
84.32,0.0,-0.101,0.263
84.34,0.0,-0.061,0.263
84.36,0.0,-0.021,0.263
84.38,0.0,0.019,0.263
84.4,0.0,0.061,0.263
84.42,0.0,0.099,0.263
84.44,0.0,0.138,0.263
84.46,0.0,0.175,0.263
84.48,0.0,0.206,0.263
84.5,0.0,0.237,0.263
84.52,0.0,0.264,0.263
84.54,0.0,0.288,0.263
84.56,0.0,0.307,0.263
84.58,0.0,0.321,0.263
84.6,0.0,0.333,0.263
84.62,0.0,0.339,0.263
84.64,0.0,0.34,0.263
84.66,0.0,0.337,0.263
84.68,0.0,0.328,0.263
84.7,0.0,0.316,0.263
84.72,0.0,0.297,0.263
84.74,0.0,0.276,0.263
84.76,0.0,0.25,0.263
84.78,0.0,0.22,0.263
84.8,0.0,0.187,0.263
84.82,0.0,0.152,0.263
84.84,0.0,0.115,0.263
84.86,0.0,0.075,0.263
84.88,0.0,0.037,0.263
84.9,0.0,-0.003,0.263
84.92,0.0,-0.045,0.263
84.94,0.0,-0.084,0.263
84.96,0.0,-0.124,0.263
84.98,0.0,-0.159,0.263
85.0,0.0,-0.194,0.263
85.02,0.0,-0.225,0.263
85.04,0.0,-0.255,0.263
85.06,0.0,-0.279,0.263
85.08,0.0,-0.3,0.263
85.1,0.0,-0.318,0.263
85.12,0.0,-0.33,0.263
85.14,0.0,-0.337,0.263
85.16,0.0,-0.34,0.263
85.18,0.0,-0.34,0.263
85.2,0.0,-0.333,0.263
85.22,0.0,-0.323,0.263
85.24,0.0,-0.305,0.263
85.26,0.0,-0.286,0.263
85.28,0.0,-0.262,0.263
85.3,0.0,-0.234,0.263
85.32,0.0,-0.202,0.263
85.34,0.0,-0.169,0.263
85.36,0.0,-0.133,0.263
85.38,0.0,-0.094,0.263
85.4,0.0,-0.054,0.263
85.42,0.0,-0.016,0.263
85.44,0.0,0.026,0.263
85.46,0.0,0.065,0.263
85.48,0.0,0.105,0.263
85.5,0.0,0.141,0.263
85.52,0.0,0.176,0.263
85.54,0.0,0.209,0.263
85.56,0.0,0.239,0.263
85.58,0.0,0.265,0.263
85.6,0.0,0.29,0.263
85.62,0.0,0.307,0.263
85.64,0.0,0.321,0.263
85.66,0.0,0.332,0.263
85.68,0.0,0.337,0.263
85.7,0.0,0.337,0.263
85.72,0.0,0.333,0.263
85.74,0.0,0.325,0.263
85.76,0.0,0.311,0.263
85.78,0.0,0.291,0.263
85.8,0.0,0.269,0.263
85.82,0.0,0.243,0.263
85.84,0.0,0.213,0.263
85.86,0.0,0.182,0.263
85.88,0.0,0.147,0.263
85.9,0.0,0.108,0.263
85.92,0.0,0.07,0.263
85.94,0.0,0.03,0.263
85.96,0.0,-0.01,0.263
85.98,0.0,-0.051,0.263
86.0,0.0,-0.091,0.263
86.02,0.0,-0.127,0.263
86.04,0.0,-0.164,0.263
86.06,0.0,-0.197,0.263
86.08,0.0,-0.23,0.263
86.1,0.0,-0.258,0.263
86.12,0.0,-0.281,0.263
86.14,0.0,-0.302,0.263
86.16,0.0,-0.318,0.263
86.18,0.0,-0.33,0.263
86.2,0.0,-0.335,0.263
86.22,0.0,-0.339,0.263
86.24,0.0,-0.337,0.263
86.26,0.0,-0.33,0.263
86.28,0.0,-0.318,0.263
86.3,0.0,-0.302,0.263
86.32,0.0,-0.281,0.263
86.34,0.0,-0.257,0.263
86.36,0.0,-0.229,0.263
86.38,0.0,-0.197,0.263
86.4,0.0,-0.162,0.263
86.42,0.0,-0.126,0.263
86.44,0.0,-0.087,0.263
86.46,0.0,-0.049,0.263
86.48,0.0,-0.009,0.263
86.5,0.0,0.031,0.263
86.52,0.0,0.07,0.263
86.54,0.0,0.11,0.263
86.56,0.0,0.147,0.263
86.58,0.0,0.182,0.263
86.6,0.0,0.213,0.263
86.62,0.0,0.243,0.263
86.64,0.0,0.269,0.263
86.66,0.0,0.29,0.263
86.68,0.0,0.309,0.263
86.7,0.0,0.321,0.263
86.72,0.0,0.332,0.263
86.74,0.0,0.335,0.263
86.76,0.0,0.335,0.263
86.78,0.0,0.332,0.263
86.8,0.0,0.319,0.263
86.82,0.0,0.305,0.263
86.84,0.0,0.288,0.263
86.86,0.0,0.264,0.263
86.88,0.0,0.237,0.263
86.9,0.0,0.208,0.263
86.92,0.0,0.175,0.263
86.94,0.0,0.14,0.263
86.96,0.0,0.101,0.263
86.98,0.0,0.065,0.263
87.0,0.0,0.024,0.263
87.02,0.0,-0.016,0.263
87.04,0.0,-0.056,0.263
87.06,0.0,-0.096,0.263
87.08,0.0,-0.133,0.263
87.1,0.0,-0.168,0.263
87.12,0.0,-0.202,0.263
87.14,0.0,-0.232,0.263
87.16,0.0,-0.26,0.263
87.18,0.0,-0.283,0.263
87.2,0.0,-0.302,0.263
87.22,0.0,-0.318,0.263
87.24,0.0,-0.328,0.263
87.26,0.0,-0.335,0.263
87.28,0.0,-0.337,0.263
87.3,0.0,-0.335,0.263
87.32,0.0,-0.326,0.263
87.34,0.0,-0.314,0.263
87.36,0.0,-0.297,0.263
87.38,0.0,-0.276,0.263
87.4,0.0,-0.251,0.263
87.42,0.0,-0.222,0.263
87.44,0.0,-0.19,0.263
87.46,0.0,-0.157,0.263
87.48,0.0,-0.12,0.263
87.5,0.0,-0.082,0.263
87.52,0.0,-0.044,0.263
87.54,0.0,-0.002,0.263
87.56,0.0,0.037,0.263
87.58,0.0,0.077,0.263
87.6,0.0,0.115,0.263
87.62,0.0,0.15,0.263
87.64,0.0,0.185,0.263
87.66,0.0,0.216,0.263
87.68,0.0,0.244,0.263
87.7,0.0,0.271,0.263
87.72,0.0,0.291,0.263
87.74,0.0,0.309,0.263
87.76,0.0,0.321,0.263
87.78,0.0,0.33,0.263
87.8,0.0,0.333,0.263
87.82,0.0,0.333,0.263
87.84,0.0,0.326,0.263
87.86,0.0,0.316,0.263
87.88,0.0,0.302,0.263
87.9,0.0,0.283,0.263
87.92,0.0,0.26,0.263
87.94,0.0,0.232,0.263
87.96,0.0,0.202,0.263
87.98,0.0,0.169,0.263
88.0,0.0,0.133,0.263
88.02,0.0,0.096,0.263
88.04,0.0,0.058,0.263
88.06,0.0,0.017,0.263
88.08,0.0,-0.021,0.263
88.1,0.0,-0.061,0.263
88.12,0.0,-0.099,0.263
88.14,0.0,-0.136,0.263
88.16,0.0,-0.171,0.263
88.18,0.0,-0.206,0.263
88.2,0.0,-0.236,0.263
88.22,0.0,-0.262,0.263
88.24,0.0,-0.284,0.263
88.26,0.0,-0.302,0.263
88.28,0.0,-0.318,0.263
88.3,0.0,-0.328,0.263
88.32,0.0,-0.333,0.263
88.34,0.0,-0.333,0.263
88.36,0.0,-0.332,0.263
88.38,0.0,-0.323,0.263
88.4,0.0,-0.309,0.263
88.42,0.0,-0.293,0.263
88.44,0.0,-0.271,0.263
88.46,0.0,-0.244,0.263
88.48,0.0,-0.216,0.263
88.5,0.0,-0.185,0.263
88.52,0.0,-0.15,0.263
88.54,0.0,-0.113,0.263
88.56,0.0,-0.075,0.263
88.58,0.0,-0.037,0.263
88.6,0.0,0.003,0.263
88.62,0.0,0.042,0.263
88.64,0.0,0.082,0.263
88.66,0.0,0.119,0.263
88.68,0.0,0.155,0.263
88.7,0.0,0.188,0.263
88.72,0.0,0.22,0.263
88.74,0.0,0.248,0.263
88.76,0.0,0.272,0.263
88.78,0.0,0.291,0.263
88.8,0.0,0.309,0.263
88.82,0.0,0.319,0.263
88.84,0.0,0.328,0.263
88.86,0.0,0.332,0.263
88.88,0.0,0.332,0.263
88.9,0.0,0.323,0.263
88.92,0.0,0.312,0.263
88.94,0.0,0.297,0.263
88.96,0.0,0.278,0.263
88.98,0.0,0.253,0.263
89.0,0.0,0.227,0.263
89.02,0.0,0.195,0.263
89.04,0.0,0.162,0.263
89.06,0.0,0.127,0.263
89.08,0.0,0.091,0.263
89.1,0.0,0.052,0.263
89.12,0.0,0.012,0.263
89.14,0.0,-0.028,0.263
89.16,0.0,-0.066,0.263
89.18,0.0,-0.105,0.263
89.2,0.0,-0.141,0.263
89.22,0.0,-0.176,0.263
89.24,0.0,-0.209,0.263
89.26,0.0,-0.237,0.263
89.28,0.0,-0.264,0.263
89.3,0.0,-0.286,0.263
89.32,0.0,-0.304,0.263
89.34,0.0,-0.318,0.263
89.36,0.0,-0.326,0.263
89.38,0.0,-0.332,0.263
89.4,0.0,-0.332,0.263
89.42,0.0,-0.328,0.263
89.44,0.0,-0.319,0.263
89.46,0.0,-0.305,0.263
89.48,0.0,-0.288,0.263
89.5,0.0,-0.265,0.263
89.52,0.0,-0.241,0.263
89.54,0.0,-0.211,0.263
89.56,0.0,-0.18,0.263
89.58,0.0,-0.143,0.263
89.6,0.0,-0.106,0.263
89.62,0.0,-0.07,0.263
89.64,0.0,-0.03,0.263
89.66,0.0,0.009,0.263
89.68,0.0,0.047,0.263
89.7,0.0,0.087,0.263
89.72,0.0,0.124,0.263
89.74,0.0,0.159,0.263
89.76,0.0,0.192,0.263
89.78,0.0,0.223,0.263
89.8,0.0,0.25,0.263
89.82,0.0,0.272,0.263
89.84,0.0,0.293,0.263
89.86,0.0,0.309,0.263
89.88,0.0,0.319,0.263
89.9,0.0,0.326,0.263
89.92,0.0,0.328,0.263
89.94,0.0,0.326,0.263
89.96,0.0,0.319,0.263
89.98,0.0,0.309,0.263
90.0,0.0,0.291,0.263
90.02,0.0,0.272,0.263
90.04,0.0,0.248,0.263
90.06,0.0,0.222,0.263
90.08,0.0,0.19,0.263
90.1,0.0,0.157,0.263
90.12,0.0,0.12,0.263
90.14,0.0,0.084,0.263
90.16,0.0,0.045,0.263
90.18,0.0,0.007,0.263
90.2,0.0,-0.033,0.263
90.22,0.0,-0.072,0.263
90.24,0.0,-0.108,0.263
90.26,0.0,-0.145,0.263
90.28,0.0,-0.18,0.263
90.3,0.0,-0.211,0.263
90.32,0.0,-0.241,0.263
90.34,0.0,-0.265,0.263
90.36,0.0,-0.286,0.263
90.38,0.0,-0.304,0.263
90.4,0.0,-0.318,0.263
90.42,0.0,-0.326,0.263
90.44,0.0,-0.33,0.263
90.46,0.0,-0.33,0.263
90.48,0.0,-0.326,0.263
90.5,0.0,-0.316,0.263
90.52,0.0,-0.3,0.263
90.54,0.0,-0.283,0.263
90.56,0.0,-0.26,0.263
90.58,0.0,-0.234,0.263
90.6,0.0,-0.206,0.263
90.62,0.0,-0.173,0.263
90.64,0.0,-0.138,0.263
90.66,0.0,-0.101,0.263
90.68,0.0,-0.065,0.263
90.7,0.0,-0.024,0.263
90.72,0.0,0.014,0.263
90.74,0.0,0.054,0.263
90.76,0.0,0.091,0.263
90.78,0.0,0.127,0.263
90.8,0.0,0.162,0.263
90.82,0.0,0.195,0.263
90.84,0.0,0.225,0.263
90.86,0.0,0.251,0.263
90.88,0.0,0.276,0.263
90.9,0.0,0.293,0.263
90.92,0.0,0.309,0.263
90.94,0.0,0.319,0.263
90.96,0.0,0.325,0.263
90.98,0.0,0.326,0.263
91.0,0.0,0.325,0.263
91.02,0.0,0.316,0.263
91.04,0.0,0.305,0.263
91.06,0.0,0.288,0.263
91.08,0.0,0.267,0.263
91.1,0.0,0.243,0.263
91.12,0.0,0.215,0.263
91.14,0.0,0.183,0.263
91.16,0.0,0.15,0.263
91.18,0.0,0.115,0.263
91.2,0.0,0.077,0.263
91.22,0.0,0.038,0.263
91.24,0.0,0.002,0.263
91.26,0.0,-0.038,0.263
91.28,0.0,-0.077,0.263
91.3,0.0,-0.113,0.263
91.32,0.0,-0.15,0.263
91.34,0.0,-0.183,0.263
91.36,0.0,-0.215,0.263
91.38,0.0,-0.243,0.263
91.4,0.0,-0.267,0.263
91.42,0.0,-0.288,0.263
91.44,0.0,-0.304,0.263
91.46,0.0,-0.318,0.263
91.48,0.0,-0.325,0.263
91.5,0.0,-0.328,0.263
91.52,0.0,-0.328,0.263
91.54,0.0,-0.323,0.263
91.56,0.0,-0.311,0.263
91.58,0.0,-0.297,0.263
91.6,0.0,-0.278,0.263
91.62,0.0,-0.255,0.263
91.64,0.0,-0.229,0.263
91.66,0.0,-0.199,0.263
91.68,0.0,-0.166,0.263
91.7,0.0,-0.131,0.263
91.72,0.0,-0.096,0.263
91.74,0.0,-0.058,0.263
91.76,0.0,-0.019,0.263
91.78,0.0,0.019,0.263
91.8,0.0,0.059,0.263
91.82,0.0,0.096,0.263
91.84,0.0,0.133,0.263
91.86,0.0,0.168,0.263
91.88,0.0,0.199,0.263
91.9,0.0,0.229,0.263
91.92,0.0,0.253,0.263
91.94,0.0,0.276,0.263
91.96,0.0,0.293,0.263
91.98,0.0,0.309,0.263
92.0,0.0,0.318,0.263
92.02,0.0,0.323,0.263
92.04,0.0,0.325,0.263
92.06,0.0,0.321,0.263
92.08,0.0,0.314,0.263
92.1,0.0,0.3,0.263
92.12,0.0,0.284,0.263
92.14,0.0,0.262,0.263
92.16,0.0,0.237,0.263
92.18,0.0,0.209,0.263
92.2,0.0,0.178,0.263
92.22,0.0,0.145,0.263
92.24,0.0,0.11,0.263
92.26,0.0,0.072,0.263
92.28,0.0,0.033,0.263
92.3,0.0,-0.005,0.263
92.32,0.0,-0.044,0.263
92.34,0.0,-0.082,0.263
92.36,0.0,-0.119,0.263
92.38,0.0,-0.154,0.263
92.4,0.0,-0.187,0.263
92.42,0.0,-0.216,0.263
92.44,0.0,-0.244,0.263
92.46,0.0,-0.269,0.263
92.48,0.0,-0.288,0.263
92.5,0.0,-0.304,0.263
92.52,0.0,-0.316,0.263
92.54,0.0,-0.323,0.263
92.56,0.0,-0.326,0.263
92.58,0.0,-0.326,0.263
92.6,0.0,-0.319,0.263
92.62,0.0,-0.307,0.263
92.64,0.0,-0.293,0.263
92.66,0.0,-0.272,0.263
92.68,0.0,-0.25,0.263
92.7,0.0,-0.223,0.263
92.72,0.0,-0.194,0.263
92.74,0.0,-0.161,0.263
92.76,0.0,-0.126,0.263
92.78,0.0,-0.089,0.263
92.8,0.0,-0.051,0.263
92.82,0.0,-0.014,0.263
92.84,0.0,0.026,0.263
92.86,0.0,0.065,0.263
92.88,0.0,0.101,0.263
92.9,0.0,0.136,0.263
92.92,0.0,0.171,0.263
92.94,0.0,0.202,0.263
92.96,0.0,0.23,0.263
92.98,0.0,0.257,0.263
93.0,0.0,0.278,0.263
93.02,0.0,0.295,0.263
93.04,0.0,0.309,0.263
93.06,0.0,0.318,0.263
93.08,0.0,0.321,0.263
93.1,0.0,0.321,0.263
93.12,0.0,0.319,0.263
93.14,0.0,0.311,0.263
93.16,0.0,0.297,0.263
93.18,0.0,0.279,0.263
93.2,0.0,0.258,0.263
93.22,0.0,0.232,0.263
93.24,0.0,0.204,0.263
93.26,0.0,0.173,0.263
93.28,0.0,0.14,0.263
93.3,0.0,0.103,0.263
93.32,0.0,0.066,0.263
93.34,0.0,0.028,0.263
93.36,0.0,-0.01,0.263
93.38,0.0,-0.049,0.263
93.4,0.0,-0.086,0.263
93.42,0.0,-0.124,0.263
93.44,0.0,-0.157,0.263
93.46,0.0,-0.19,0.263
93.48,0.0,-0.22,0.263
93.5,0.0,-0.246,0.263
93.52,0.0,-0.271,0.263
93.54,0.0,-0.29,0.263
93.56,0.0,-0.304,0.263
93.58,0.0,-0.316,0.263
93.6,0.0,-0.323,0.263
93.62,0.0,-0.325,0.263
93.64,0.0,-0.323,0.263
93.66,0.0,-0.316,0.263
93.68,0.0,-0.304,0.263
93.7,0.0,-0.288,0.263
93.72,0.0,-0.269,0.263
93.74,0.0,-0.244,0.263
93.76,0.0,-0.216,0.263
93.78,0.0,-0.187,0.263
93.8,0.0,-0.155,0.263
93.82,0.0,-0.12,0.263
93.84,0.0,-0.084,0.263
93.86,0.0,-0.045,0.263
93.88,0.0,-0.007,0.263
93.9,0.0,0.031,0.263
93.92,0.0,0.068,0.263
93.94,0.0,0.105,0.263
93.96,0.0,0.141,0.263
93.98,0.0,0.175,0.263
94.0,0.0,0.204,0.263
94.02,0.0,0.232,0.263
94.04,0.0,0.258,0.263
94.06,0.0,0.278,0.263
94.08,0.0,0.295,0.263
94.1,0.0,0.307,0.263
94.12,0.0,0.316,0.263
94.14,0.0,0.319,0.263
94.16,0.0,0.319,0.263
94.18,0.0,0.316,0.263
94.2,0.0,0.307,0.263
94.22,0.0,0.291,0.263
94.24,0.0,0.274,0.263
94.26,0.0,0.253,0.263
94.28,0.0,0.227,0.263
94.3,0.0,0.199,0.263
94.32,0.0,0.168,0.263
94.34,0.0,0.133,0.263
94.36,0.0,0.096,0.263
94.38,0.0,0.061,0.263
94.4,0.0,0.021,0.263
94.42,0.0,-0.016,0.263
94.44,0.0,-0.054,0.263
94.46,0.0,-0.093,0.263
94.48,0.0,-0.127,0.263
94.5,0.0,-0.161,0.263
94.52,0.0,-0.194,0.263
94.54,0.0,-0.222,0.263
94.56,0.0,-0.248,0.263
94.58,0.0,-0.271,0.263
94.6,0.0,-0.29,0.263
94.62,0.0,-0.304,0.263
94.64,0.0,-0.314,0.263
94.66,0.0,-0.321,0.263
94.68,0.0,-0.323,0.263
94.7,0.0,-0.319,0.263
94.72,0.0,-0.312,0.263
94.74,0.0,-0.3,0.263
94.76,0.0,-0.283,0.263
94.78,0.0,-0.264,0.263
94.8,0.0,-0.239,0.263
94.82,0.0,-0.213,0.263
94.84,0.0,-0.182,0.263
94.86,0.0,-0.148,0.263
94.88,0.0,-0.113,0.263
94.9,0.0,-0.077,0.263
94.92,0.0,-0.04,0.263
94.94,0.0,-0.002,0.263
94.96,0.0,0.037,0.263
94.98,0.0,0.073,0.263
95.0,0.0,0.11,0.263
95.02,0.0,0.145,0.263
95.04,0.0,0.178,0.263
95.06,0.0,0.208,0.263
95.08,0.0,0.236,0.263
95.1,0.0,0.26,0.263
95.12,0.0,0.279,0.263
95.14,0.0,0.295,0.263
95.16,0.0,0.307,0.263
95.18,0.0,0.316,0.263
95.2,0.0,0.318,0.263
95.22,0.0,0.318,0.263
95.24,0.0,0.312,0.263
95.26,0.0,0.302,0.263
95.28,0.0,0.288,0.263
95.3,0.0,0.269,0.263
95.32,0.0,0.248,0.263
95.34,0.0,0.222,0.263
95.36,0.0,0.192,0.263
95.38,0.0,0.161,0.263
95.4,0.0,0.126,0.263
95.42,0.0,0.091,0.263
95.44,0.0,0.054,0.263
95.46,0.0,0.016,0.263
95.48,0.0,-0.021,0.263
95.5,0.0,-0.059,0.263
95.52,0.0,-0.096,0.263
95.54,0.0,-0.131,0.263
95.56,0.0,-0.166,0.263
95.58,0.0,-0.195,0.263
95.6,0.0,-0.225,0.263
95.62,0.0,-0.25,0.263
95.64,0.0,-0.272,0.263
95.66,0.0,-0.29,0.263
95.68,0.0,-0.304,0.263
95.7,0.0,-0.314,0.263
95.72,0.0,-0.319,0.263
95.74,0.0,-0.319,0.263
95.76,0.0,-0.318,0.263
95.78,0.0,-0.309,0.263
95.8,0.0,-0.297,0.263
95.82,0.0,-0.279,0.263
95.84,0.0,-0.258,0.263
95.86,0.0,-0.234,0.263
95.88,0.0,-0.206,0.263
95.9,0.0,-0.176,0.263
95.92,0.0,-0.143,0.263
95.94,0.0,-0.108,0.263
95.96,0.0,-0.072,0.263
95.98,0.0,-0.035,0.263
96.0,0.0,0.003,0.263
96.02,0.0,0.042,0.263
96.04,0.0,0.079,0.263
96.06,0.0,0.115,0.263
96.08,0.0,0.148,0.263
96.1,0.0,0.182,0.263
96.12,0.0,0.209,0.263
96.14,0.0,0.237,0.263
96.16,0.0,0.26,0.263
96.18,0.0,0.279,0.263
96.2,0.0,0.295,0.263
96.22,0.0,0.307,0.263
96.24,0.0,0.314,0.263
96.26,0.0,0.316,0.263
96.28,0.0,0.316,0.263
96.3,0.0,0.309,0.263
96.32,0.0,0.298,0.263
96.34,0.0,0.284,0.263
96.36,0.0,0.264,0.263
96.38,0.0,0.241,0.263
96.4,0.0,0.215,0.263
96.42,0.0,0.187,0.263
96.44,0.0,0.154,0.263
96.46,0.0,0.12,0.263
96.48,0.0,0.086,0.263
96.5,0.0,0.047,0.263
96.52,0.0,0.01,0.263
96.54,0.0,-0.026,0.263
96.56,0.0,-0.065,0.263
96.58,0.0,-0.101,0.263
96.6,0.0,-0.136,0.263
96.62,0.0,-0.169,0.263
96.64,0.0,-0.199,0.263
96.66,0.0,-0.227,0.263
96.68,0.0,-0.251,0.263
96.7,0.0,-0.272,0.263
96.72,0.0,-0.291,0.263
96.74,0.0,-0.304,0.263
