Tiempo ,Entrada,ANGULO,POSICION
16.46,0.0,-0.538,0.27
16.48,0.0,-0.538,0.27
16.5,0.0,-0.527,0.27
16.52,0.0,-0.511,0.27
16.54,0.0,-0.487,0.27
16.56,0.0,-0.456,0.27
16.58,0.0,-0.417,0.27
16.6,0.0,-0.374,0.27
16.62,0.0,-0.325,0.27
16.64,0.0,-0.272,0.27
16.66,0.0,-0.215,0.27
16.68,0.0,-0.155,0.27
16.7,0.0,-0.093,0.27
16.72,0.0,-0.03,0.27
16.74,0.0,0.035,0.27
16.76,0.0,0.098,0.27
16.78,0.0,0.159,0.27
16.8,0.0,0.22,0.27
16.82,0.0,0.276,0.27
16.84,0.0,0.328,0.27
16.86,0.0,0.375,0.27
16.88,0.0,0.419,0.27
16.9,0.0,0.454,0.27
16.92,0.0,0.485,0.27
16.94,0.0,0.508,0.27
16.96,0.0,0.524,0.27
16.98,0.0,0.532,0.27
17.0,0.0,0.534,0.27
17.02,0.0,0.529,0.27
17.04,0.0,0.515,0.27
17.06,0.0,0.494,0.27
17.08,0.0,0.464,0.27
17.1,0.0,0.429,0.27
17.12,0.0,0.389,0.27
17.14,0.0,0.344,0.27
17.16,0.0,0.291,0.27
17.18,0.0,0.236,0.27
17.2,0.0,0.178,0.27
17.22,0.0,0.117,0.27
17.24,0.0,0.054,0.27
17.26,0.0,-0.009,0.27
17.28,0.0,-0.073,0.27
17.3,0.0,-0.134,0.27
17.32,0.0,-0.195,0.27
17.34,0.0,-0.253,0.27
17.36,0.0,-0.307,0.27
17.38,0.0,-0.356,0.27
17.4,0.0,-0.403,0.27
17.42,0.0,-0.442,0.27
17.44,0.0,-0.473,0.27
17.46,0.0,-0.499,0.27
17.48,0.0,-0.52,0.27
17.5,0.0,-0.531,0.27
17.52,0.0,-0.536,0.27
17.54,0.0,-0.534,0.27
17.56,0.0,-0.524,0.27
17.58,0.0,-0.504,0.27
17.6,0.0,-0.48,0.27
17.62,0.0,-0.449,0.27
17.64,0.0,-0.41,0.27
17.66,0.0,-0.367,0.27
17.68,0.0,-0.318,0.27
17.7,0.0,-0.264,0.27
17.72,0.0,-0.206,0.27
17.74,0.0,-0.147,0.27
17.76,0.0,-0.084,0.27
17.78,0.0,-0.021,0.27
17.8,0.0,0.042,0.27
17.82,0.0,0.105,0.27
17.84,0.0,0.166,0.27
17.86,0.0,0.225,0.27
17.88,0.0,0.281,0.27
17.9,0.0,0.333,0.27
17.92,0.0,0.379,0.27
17.94,0.0,0.422,0.27
17.96,0.0,0.457,0.27
17.98,0.0,0.485,0.27
18.0,0.0,0.508,0.27
18.02,0.0,0.522,0.27
18.04,0.0,0.531,0.27
18.06,0.0,0.532,0.27
18.08,0.0,0.525,0.27
18.1,0.0,0.51,0.27
18.12,0.0,0.487,0.27
18.14,0.0,0.459,0.27
18.16,0.0,0.424,0.27
18.18,0.0,0.382,0.27
18.2,0.0,0.335,0.27
18.22,0.0,0.284,0.27
18.24,0.0,0.229,0.27
18.26,0.0,0.171,0.27
18.28,0.0,0.108,0.27
18.3,0.0,0.045,0.27
18.32,0.0,-0.017,0.27
18.34,0.0,-0.08,0.27
18.36,0.0,-0.141,0.27
18.38,0.0,-0.202,0.27
18.4,0.0,-0.26,0.27
18.42,0.0,-0.312,0.27
18.44,0.0,-0.361,0.27
18.46,0.0,-0.405,0.27
18.48,0.0,-0.443,0.27
18.5,0.0,-0.475,0.27
18.52,0.0,-0.501,0.27
18.54,0.0,-0.518,0.27
18.56,0.0,-0.529,0.27
18.58,0.0,-0.532,0.27
18.6,0.0,-0.531,0.27
18.62,0.0,-0.518,0.27
18.64,0.0,-0.499,0.27
18.66,0.0,-0.473,0.27
18.68,0.0,-0.442,0.27
18.7,0.0,-0.403,0.27
18.72,0.0,-0.358,0.27
18.74,0.0,-0.309,0.27
18.76,0.0,-0.255,0.27
18.78,0.0,-0.197,0.27
18.8,0.0,-0.138,0.27
18.82,0.0,-0.077,0.27
18.84,0.0,-0.014,0.27
18.86,0.0,0.051,0.27
18.88,0.0,0.112,0.27
18.9,0.0,0.173,0.27
18.92,0.0,0.23,0.27
18.94,0.0,0.286,0.27
18.96,0.0,0.337,0.27
18.98,0.0,0.382,0.27
19.0,0.0,0.424,0.27
19.02,0.0,0.457,0.27
19.04,0.0,0.485,0.27
19.06,0.0,0.508,0.27
19.08,0.0,0.522,0.27
19.1,0.0,0.529,0.27
19.12,0.0,0.529,0.27
19.14,0.0,0.52,0.27
19.16,0.0,0.504,0.27
19.18,0.0,0.482,0.27
19.2,0.0,0.452,0.27
19.22,0.0,0.417,0.27
19.24,0.0,0.374,0.27
19.26,0.0,0.326,0.27
19.28,0.0,0.276,0.27
19.3,0.0,0.22,0.27
19.32,0.0,0.162,0.27
19.34,0.0,0.099,0.27
19.36,0.0,0.038,0.27
19.38,0.0,-0.024,0.27
19.4,0.0,-0.087,0.27
19.42,0.0,-0.15,0.27
19.44,0.0,-0.209,0.27
19.46,0.0,-0.265,0.27
19.48,0.0,-0.318,0.27
19.5,0.0,-0.365,0.27
19.52,0.0,-0.408,0.27
19.54,0.0,-0.445,0.27
19.56,0.0,-0.476,0.27
19.58,0.0,-0.501,0.27
19.6,0.0,-0.518,0.27
19.62,0.0,-0.527,0.27
19.64,0.0,-0.531,0.27
19.66,0.0,-0.525,0.27
19.68,0.0,-0.515,0.27
19.7,0.0,-0.494,0.27
19.72,0.0,-0.468,0.27
19.74,0.0,-0.435,0.27
19.76,0.0,-0.394,0.27
19.78,0.0,-0.351,0.27
19.8,0.0,-0.3,0.27
19.82,0.0,-0.246,0.27
19.84,0.0,-0.19,0.27
19.86,0.0,-0.129,0.27
19.88,0.0,-0.068,0.27
19.9,0.0,-0.005,0.27
19.92,0.0,0.058,0.27
19.94,0.0,0.119,0.27
19.96,0.0,0.18,0.27
19.98,0.0,0.237,0.27
20.0,0.0,0.291,0.27
20.02,0.0,0.342,0.27
20.04,0.0,0.387,0.27
20.06,0.0,0.426,0.27
20.08,0.0,0.459,0.27
20.1,0.0,0.487,0.27
20.12,0.0,0.508,0.27
20.14,0.0,0.52,0.27
20.16,0.0,0.525,0.27
20.18,0.0,0.525,0.27
20.2,0.0,0.515,0.27
20.22,0.0,0.499,0.27
20.24,0.0,0.476,0.27
20.26,0.0,0.447,0.27
20.28,0.0,0.408,0.27
20.3,0.0,0.368,0.27
20.32,0.0,0.319,0.27
20.34,0.0,0.267,0.27
20.36,0.0,0.211,0.27
20.38,0.0,0.152,0.27
20.4,0.0,0.093,0.27
20.42,0.0,0.03,0.27
20.44,0.0,-0.033,0.27
20.46,0.0,-0.096,0.27
20.48,0.0,-0.155,0.27
20.5,0.0,-0.215,0.27
20.52,0.0,-0.271,0.27
20.54,0.0,-0.323,0.27
20.56,0.0,-0.368,0.27
20.58,0.0,-0.412,0.27
20.6,0.0,-0.447,0.27
20.62,0.0,-0.476,0.27
20.64,0.0,-0.501,0.27
20.66,0.0,-0.517,0.27
20.68,0.0,-0.525,0.27
20.7,0.0,-0.527,0.27
20.72,0.0,-0.524,0.27
20.74,0.0,-0.51,0.27
20.76,0.0,-0.489,0.27
20.78,0.0,-0.463,0.27
20.8,0.0,-0.428,0.27
20.82,0.0,-0.387,0.27
20.84,0.0,-0.344,0.27
20.86,0.0,-0.293,0.27
20.88,0.0,-0.239,0.27
20.9,0.0,-0.182,0.27
20.92,0.0,-0.122,0.27
20.94,0.0,-0.059,0.27
20.96,0.0,0.003,0.27
20.98,0.0,0.065,0.27
21.0,0.0,0.126,0.27
21.02,0.0,0.185,0.27
21.04,0.0,0.243,0.27
21.06,0.0,0.295,0.27
21.08,0.0,0.346,0.27
21.1,0.0,0.389,0.27
21.12,0.0,0.428,0.27
21.14,0.0,0.461,0.27
21.16,0.0,0.487,0.27
21.18,0.0,0.506,0.27
21.2,0.0,0.518,0.27
21.22,0.0,0.522,0.27
21.24,0.0,0.522,0.27
21.26,0.0,0.511,0.27
21.28,0.0,0.494,0.27
21.3,0.0,0.471,0.27
21.32,0.0,0.44,0.27
21.34,0.0,0.401,0.27
21.36,0.0,0.36,0.27
21.38,0.0,0.312,0.27
21.4,0.0,0.26,0.27
21.42,0.0,0.202,0.27
21.44,0.0,0.145,0.27
21.46,0.0,0.084,0.27
21.48,0.0,0.023,0.27
21.5,0.0,-0.04,0.27
21.52,0.0,-0.103,0.27
21.54,0.0,-0.162,0.27
21.56,0.0,-0.22,0.27
21.58,0.0,-0.274,0.27
21.6,0.0,-0.326,0.27
21.62,0.0,-0.374,0.27
21.64,0.0,-0.414,0.27
21.66,0.0,-0.449,0.27
21.68,0.0,-0.478,0.27
21.7,0.0,-0.499,0.27
21.72,0.0,-0.517,0.27
21.74,0.0,-0.524,0.27
21.76,0.0,-0.524,0.27
21.78,0.0,-0.518,0.27
21.8,0.0,-0.504,0.27
21.82,0.0,-0.483,0.27
21.84,0.0,-0.456,0.27
21.86,0.0,-0.421,0.27
21.88,0.0,-0.38,0.27
21.9,0.0,-0.335,0.27
21.92,0.0,-0.284,0.27
21.94,0.0,-0.23,0.27
21.96,0.0,-0.173,0.27
21.98,0.0,-0.113,0.27
