Tiempo ,CONTROL,VELOCIDA,REFERENC
5.77,2.854,4.005,4
5.775,2.882,3.977,4
5.78,2.88,3.98,4
5.785,2.801,4.06,4
5.79,2.808,4.05,4
5.795,2.871,3.985,4
5.8,2.889,3.967,4
5.805,2.845,4.012,4
5.81,2.857,4,4
5.815,2.883,3.975,4
5.82,2.854,4.005,4
5.825,2.813,4.045,4
5.83,2.856,4,4
5.835,2.884,3.972,4
5.84,2.837,4.02,4
5.845,2.847,4.01,4
5.85,2.894,3.963,4
5.855,2.888,3.97,4
5.86,2.802,4.057,4
5.865,2.804,4.053,4
5.87,2.859,3.995,4
5.875,2.862,3.993,4
5.88,2.837,4.017,4
5.885,2.872,3.983,4
5.89,2.918,3.938,4
5.895,2.855,4.003,4
5.9,2.825,4.033,4
5.905,2.851,4.005,4
5.91,2.868,3.988,4
5.915,2.816,4.04,4
5.92,2.837,4.017,4
5.925,2.894,3.96,4
5.93,2.896,3.96,4
5.935,2.82,4.037,4
5.94,2.808,4.047,4
5.945,2.856,3.997,4
5.95,2.849,4.005,4
5.955,2.823,4.03,4
5.96,2.862,3.99,4
5.965,2.91,3.943,4
5.97,2.86,3.995,4
5.975,2.833,4.023,4
5.98,2.862,3.993,4
5.985,2.867,3.988,4
5.99,2.795,4.06,4
5.995,2.807,4.045,4
6,2.878,3.972,4
6.005,2.892,3.96,4
6.01,2.836,4.017,4
6.015,2.84,4.012,4
6.02,2.867,3.985,4
6.025,2.84,4.012,4
6.03,2.804,4.047,4
6.035,2.85,4,4
6.04,2.883,3.967,4
6.045,2.839,4.012,4
6.05,2.846,4.005,4
6.055,2.888,3.963,4
6.06,2.888,3.965,4
6.065,2.801,4.053,4
6.07,2.799,4.053,4
6.075,2.841,4.008,4
6.08,2.856,3.993,4
6.085,2.826,4.023,4
6.09,2.863,3.985,4
6.095,2.924,3.925,4
6.1,2.857,3.995,4
6.105,2.82,4.033,4
6.11,2.846,4.005,4
6.115,2.863,3.988,4
6.12,2.796,4.055,4
